name,display_name,base_model,family,variant,seed_index,seed_label,sort_order,aggregate,component,component_label,bin_index,bin_left,bin_right,bin_mid,count,cumulative_count,cumulative_fraction,total_count
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,44,0.0023713737056616554,0.0031622776601683794,0.0027384196342643613,19672,93761,0.17848630908869395,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,45,0.0031622776601683794,0.004216965034285822,0.0036517412725483767,29823,123584,0.23525828460038986,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,46,0.004216965034285822,0.005623413251903491,0.004869675251658631,35540,159124,0.3029133162768031,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,47,0.005623413251903491,0.007498942093324558,0.006493816315762113,51506,210630,0.40096171418128657,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,48,0.007498942093324558,0.01,0.008659643233600654,68032,278662,0.5304695114522417,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,49,0.01,0.01333521432163324,0.011547819846894583,72423,351085,0.6683361507066277,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,50,0.01333521432163324,0.01778279410038923,0.01539926526059492,66950,418035,0.7957842196637427,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,51,0.01778279410038923,0.023713737056616554,0.020535250264571463,60225,478260,0.9104303728070176,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,52,0.023713737056616554,0.03162277660168379,0.027384196342643614,32816,511076,0.9728999147173489,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,53,0.03162277660168379,0.042169650342858224,0.03651741272548377,11921,522997,0.9955930951510721,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,54,0.042169650342858224,0.056234132519034905,0.04869675251658631,1930,524927,0.9992671022173489,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,55,0.056234132519034905,0.07498942093324558,0.06493816315762113,337,525264,0.9999086257309941,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,56,0.07498942093324558,0.1,0.08659643233600653,47,525311,0.9999980963693957,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,57,0.1,0.1333521432163324,0.11547819846894582,1,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,58,0.1333521432163324,0.1778279410038923,0.15399265260594922,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,59,0.1778279410038923,0.23713737056616552,0.2053525026457146,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,60,0.23713737056616552,0.31622776601683794,0.27384196342643613,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,61,0.31622776601683794,0.4216965034285822,0.3651741272548377,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,62,0.4216965034285822,0.5623413251903491,0.4869675251658631,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,63,0.5623413251903491,0.7498942093324558,0.6493816315762113,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,64,0.7498942093324558,1.0,0.8659643233600653,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,65,1.0,1.333521432163324,1.1547819846894583,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,66,1.333521432163324,1.7782794100389228,1.5399265260594919,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,67,1.7782794100389228,2.371373705661655,2.053525026457146,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,68,2.371373705661655,3.1622776601683795,2.7384196342643614,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,69,3.1622776601683795,4.216965034285822,3.651741272548377,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,70,4.216965034285822,5.62341325190349,4.869675251658631,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,71,5.62341325190349,7.498942093324558,6.493816315762112,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,72,7.498942093324558,10.0,8.659643233600654,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,73,10.0,13.33521432163324,11.547819846894582,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,74,13.33521432163324,17.78279410038923,15.39926526059492,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,75,17.78279410038923,23.71373705661655,20.53525026457146,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,76,23.71373705661655,31.622776601683793,27.384196342643612,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,77,31.622776601683793,42.169650342858226,36.51741272548377,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,78,42.169650342858226,56.23413251903491,48.696752516586315,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,79,56.23413251903491,74.98942093324558,64.93816315762113,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,80,74.98942093324558,100.0,86.59643233600653,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,81,100.0,133.3521432163324,115.4781984689458,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,82,133.3521432163324,177.82794100389228,153.9926526059492,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,83,177.82794100389228,237.13737056616552,205.3525026457146,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,84,237.13737056616552,316.2277660168379,273.8419634264361,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,85,316.2277660168379,421.6965034285822,365.1741272548377,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,86,421.6965034285822,562.341325190349,486.9675251658631,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,87,562.341325190349,749.8942093324558,649.3816315762112,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,88,749.8942093324558,1000.0,865.9643233600654,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,89,1000.0,1333.521432163324,1154.7819846894583,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,90,1333.521432163324,1778.2794100389228,1539.926526059492,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,91,1778.2794100389228,2371.373705661655,2053.525026457146,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,92,2371.373705661655,3162.2776601683795,2738.4196342643613,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,93,3162.2776601683795,4216.965034285822,3651.741272548377,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,94,4216.965034285822,5623.413251903491,4869.675251658631,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,95,5623.413251903491,7498.942093324558,6493.816315762113,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,96,7498.942093324558,10000.0,8659.643233600653,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,97,10000.0,13335.21432163324,11547.819846894581,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,98,13335.21432163324,17782.794100389227,15399.265260594919,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,99,17782.794100389227,23713.737056616552,20535.25026457146,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,100,23713.737056616552,31622.776601683792,27384.196342643612,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,101,31622.776601683792,42169.65034285822,36517.412725483766,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,102,42169.65034285822,56234.13251903491,48696.75251658631,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,103,56234.13251903491,74989.42093324558,64938.16315762113,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,104,74989.42093324558,100000.0,86596.43233600653,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,105,100000.0,133352.1432163324,115478.19846894582,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,106,133352.1432163324,177827.94100389228,153992.6526059492,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,107,177827.94100389228,237137.37056616554,205352.50264571462,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,108,237137.37056616554,316227.7660168379,273841.9634264361,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,109,316227.7660168379,421696.5034285822,365174.12725483766,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,110,421696.5034285822,562341.3251903491,486967.5251658631,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,111,562341.3251903491,749894.2093324559,649381.6315762114,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,112,749894.2093324559,1000000.0,865964.3233600655,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,113,1000000.0,1333521.432163324,1154781.9846894583,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,114,1333521.432163324,1778279.410038923,1539926.526059492,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,115,1778279.410038923,2371373.7056616554,2053525.0264571463,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,116,2371373.7056616554,3162277.660168379,2738419.6342643616,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,117,3162277.660168379,4216965.034285823,3651741.272548377,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,118,4216965.034285823,5623413.251903491,4869675.2516586315,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,119,5623413.251903491,7498942.093324558,6493816.315762113,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,120,7498942.093324558,10000000.0,8659643.233600654,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,121,10000000.0,13335214.32163324,11547819.846894583,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,122,13335214.32163324,17782794.100389227,15399265.26059492,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,123,17782794.100389227,23713737.056616552,20535250.26457146,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,124,23713737.056616552,31622776.60168379,27384196.34264361,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,125,31622776.60168379,42169650.342858225,36517412.72548377,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,126,42169650.342858225,56234132.51903491,48696752.51658631,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,127,56234132.51903491,74989420.93324558,64938163.15762113,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,128,74989420.93324558,100000000.0,86596432.33600654,0,525312,1.0,525312
GammaQCH,GammaQCH,GammaQCH,Gamma,QCH,,,4,component,upsample,Upsample,129,100000000.0,inf,100000000.0,0,525312,1.0,525312
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,0,0.0,1e-08,5e-09,1428346,1428346,0.018145062889044588,78718162
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,1,1e-08,1.333521432163324e-08,1.1547819846894582e-08,2,1428348,0.018145088296141875,78718162
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,2,1.333521432163324e-08,1.7782794100389228e-08,1.539926526059492e-08,0,1428348,0.018145088296141875,78718162
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,3,1.7782794100389228e-08,2.371373705661655e-08,2.053525026457146e-08,1,1428349,0.018145100999690515,78718162
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,4,2.371373705661655e-08,3.162277660168379e-08,2.7384196342643613e-08,1,1428350,0.01814511370323916,78718162
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,5,3.162277660168379e-08,4.2169650342858225e-08,3.651741272548377e-08,4,1428354,0.018145164517433726,78718162
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,6,4.2169650342858225e-08,5.6234132519034905e-08,4.8696752516586306e-08,0,1428354,0.018145164517433726,78718162
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,7,5.6234132519034905e-08,7.498942093324559e-08,6.493816315762114e-08,2,1428356,0.018145189924531013,78718162
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,8,7.498942093324559e-08,1e-07,8.659643233600654e-08,1,1428357,0.018145202628079653,78718162
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,9,1e-07,1.333521432163324e-07,1.1547819846894582e-07,4,1428361,0.018145253442274224,78718162
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,10,1.333521432163324e-07,1.7782794100389227e-07,1.539926526059492e-07,7,1428368,0.01814534236711472,78718162
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,11,1.7782794100389227e-07,2.3713737056616554e-07,2.053525026457146e-07,5,1428373,0.01814540588485793,78718162
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,12,2.3713737056616554e-07,3.162277660168379e-07,2.7384196342643614e-07,9,1428382,0.01814552021679571,78718162
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,13,3.162277660168379e-07,4.2169650342858225e-07,3.651741272548377e-07,27,1428409,0.018145863212609054,78718162
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,14,4.2169650342858225e-07,5.62341325190349e-07,4.869675251658631e-07,22,1428431,0.018146142690679185,78718162
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,15,5.62341325190349e-07,7.498942093324558e-07,6.493816315762113e-07,29,1428460,0.018146511093589814,78718162
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,16,7.498942093324558e-07,1e-06,8.659643233600654e-07,56,1428516,0.01814722249231378,78718162
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,17,1e-06,1.333521432163324e-06,1.1547819846894582e-06,54,1428570,0.018147908483940465,78718162
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,18,1.333521432163324e-06,1.7782794100389227e-06,1.539926526059492e-06,81,1428651,0.018148937471380494,78718162
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,19,1.7782794100389227e-06,2.3713737056616552e-06,2.053525026457146e-06,118,1428769,0.018150436490120284,78718162
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,20,2.3713737056616552e-06,3.162277660168379e-06,2.7384196342643613e-06,153,1428922,0.018152380133062557,78718162
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,21,3.162277660168379e-06,4.216965034285822e-06,3.651741272548377e-06,336,1429258,0.018156648525406372,78718162
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,22,4.216965034285822e-06,5.623413251903491e-06,4.869675251658631e-06,271,1429529,0.018160091187088438,78718162
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,23,5.623413251903491e-06,7.498942093324558e-06,6.493816315762113e-06,591,1430120,0.018167598984336043,78718162
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,24,7.498942093324558e-06,9.999999999999999e-06,8.659643233600652e-06,797,1430917,0.018177723712603962,78718162
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,25,9.999999999999999e-06,1.333521432163324e-05,1.1547819846894581e-05,973,1431890,0.018190084265432924,78718162
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,26,1.333521432163324e-05,1.778279410038923e-05,1.5399265260594922e-05,3280,1435170,0.018231751904979693,78718162
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,27,1.778279410038923e-05,2.3713737056616554e-05,2.0535250264571462e-05,1781,1436951,0.01825437692511164,78718162
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,28,2.3713737056616554e-05,3.1622776601683795e-05,2.7384196342643615e-05,6189,1443140,0.018332999187658877,78718162
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,29,3.1622776601683795e-05,4.216965034285822e-05,3.651741272548377e-05,7353,1450493,0.01842640838082576,78718162
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,30,4.216965034285822e-05,5.623413251903491e-05,4.869675251658631e-05,15071,1465564,0.01861786356241397,78718162
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,31,5.623413251903491e-05,7.498942093324559e-05,6.493816315762113e-05,23693,1489257,0.01891884874039615,78718162
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,32,7.498942093324559e-05,0.0001,8.659643233600654e-05,23137,1512394,0.019212770745333205,78718162
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,33,0.0001,0.0001333521432163324,0.00011547819846894582,77305,1589699,0.020194818573126747,78718162
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,34,0.0001333521432163324,0.00017782794100389227,0.0001539926526059492,57911,1647610,0.020930493778551384,78718162
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,35,0.00017782794100389227,0.0002371373705661655,0.00020535250264571458,297437,1945047,0.02470899917607324,78718162
GammaQCL,GammaQCL,GammaQCL,Gamma,QCL,,,5,all,all,All tensors,36,0.0002371373705661655,0.00031622776601683794,0.0002738419634264361,103253,2048300,0.026020678684037363,78718162
