name,display_name,base_model,family,variant,seed_index,seed_label,sort_order,tensor,tensor_stem,component,component_label,component_order,layer,submodule,submodule_group,shape,numel,baseline_mean,baseline_std,tuned_mean,tuned_std,delta_mean,delta_std,delta_l1_sum,delta_l2_norm,delta_linf_norm,baseline_l2_norm,tuned_l2_norm,relative_l2,cosine_similarity,sign_flip_fraction,abs_delta_q500,abs_delta_q950,abs_delta_q990,abs_delta_q999,abs_delta_z_q500,abs_delta_z_q950,abs_delta_z_q990,abs_delta_z_q999,tail_abs_delta_z_gt_1p0_fraction,tail_abs_delta_z_gt_2p0_fraction,tail_abs_delta_z_gt_3p0_fraction,tail_abs_delta_z_gt_5p0_fraction
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.3.self_attn.out_proj.bias.tensor,transformer_encoder.3.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,3.0,self_attn_out_proj_bias,Self-attention,512,512,0.0031509939581155777,0.04125424474477768,0.0031194970943033695,0.04122910276055336,-3.149709664285183e-05,0.00037098643952049315,0.15045702457427979,0.008424664557949654,0.001129150390625,0.9361959288482714,0.9355746207373653,0.008998826312249467,0.9999597640040643,0.005859375,0.000244140625,0.000732421875,0.0009630592539906502,0.0010823681950569153,0.005917950067669153,0.017753850668668747,0.023344481363892555,0.0262365210801363,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.3.self_attn.out_proj.weight.tensor,transformer_encoder.3.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,3.0,self_attn_out_proj_weight,Self-attention,512x512,262144,-5.6098444474628195e-05,0.06004486232995987,-5.5256288760574535e-05,0.060039978474378586,8.42148210722371e-07,0.0007860009209252894,163.72366333007812,0.40243264484750013,0.003753662109375,30.742993556776984,30.740493917772266,0.013090223113902804,0.9999135902866069,0.005298614501953125,0.000518798828125,0.0015411376953125,0.002044677734375,0.00262451171875,0.008640184998512268,0.025666432455182076,0.034052494913339615,0.043709173798561096,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.4.self_attn.Wqkv.weight.tensor,transformer_encoder.4.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,4.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,8.962970605352893e-05,0.08053357899188995,9.201886859955266e-05,0.08049704879522324,2.3891727778391214e-06,0.0007940348004922271,495.246826171875,0.7041606904703589,0.00445556640625,71.41809256282683,71.38569178895376,0.009859696124632503,0.9999497254860508,0.00347900390625,0.000518798828125,0.00157928466796875,0.0020751953125,0.002685546875,0.006442018318921328,0.019610261544585228,0.02576807327568531,0.03334691748023033,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.4.self_attn.out_proj.bias.tensor,transformer_encoder.4.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,4.0,self_attn_out_proj_bias,Self-attention,512,512,0.005694971419870853,0.0415608175098896,0.005700789857655764,0.04155188053846359,5.818204954266548e-06,0.0003439726715441793,0.14066946506500244,0.007784326284517358,0.0010528564453125,0.9492017642412698,0.949019297300086,0.008200918474621085,0.999966372165977,0.001953125,0.000244140625,0.0006866455078125,0.0009121708571910858,0.0010080235078930855,0.005874296184629202,0.016521459445357323,0.02194785140454769,0.024254173040390015,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.4.self_attn.out_proj.weight.tensor,transformer_encoder.4.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,4.0,self_attn_out_proj_weight,Self-attention,512x512,262144,0.0001113375328714028,0.06491848826408386,0.00011276295117568225,0.06490563601255417,1.4253689641918754e-06,0.000758728536311537,158.14157104492188,0.3884696626122371,0.003509521484375,33.23832692770689,33.231745018176895,0.011687401217791254,0.9999310588017706,0.004138946533203125,0.00049591064453125,0.00148773193359375,0.00197601318359375,0.0025634765625,0.00763897318392992,0.022916918620467186,0.030438369140028954,0.03948761522769928,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.5.self_attn.Wqkv.weight.tensor,transformer_encoder.5.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,5.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,-0.00015342856931965798,0.08280777931213379,-0.0001533290633233264,0.08277542144060135,9.950584711759802e-08,0.0008107922622002661,505.9461669921875,0.7190180983381173,0.0045166015625,73.43495008870946,73.40625,0.009791224716154002,0.9999503930551955,0.003662109375,0.00054931640625,0.0015869140625,0.00213623046875,0.00274658203125,0.006633632350713015,0.01916382648050785,0.025797458365559578,0.033168163150548935,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.5.self_attn.out_proj.bias.tensor,transformer_encoder.5.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,5.0,self_attn_out_proj_bias,Self-attention,512,512,0.0076002441346645355,0.05128750950098038,0.007618542294949293,0.05122123286128044,1.8297811038792133e-05,0.0003436003753449768,0.14016956090927124,0.007785805529786595,0.00115966796875,1.1731769704307082,1.1717542967622931,0.006636514120219694,0.9999787531217166,0.00390625,0.000244140625,0.00067138671875,0.0008833315223455429,0.0010661035776138306,0.0047602346166968346,0.013090644963085651,0.01722312718629837,0.02078680321574211,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.5.self_attn.out_proj.weight.tensor,transformer_encoder.5.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,5.0,self_attn_out_proj_weight,Self-attention,512x512,262144,-3.0022030841792002e-05,0.05985739827156067,-3.2529296731809154e-05,0.05984620377421379,-2.50724951911252e-06,0.0007837557350285351,163.33383178710938,0.4012849449675024,0.0040302276611328125,30.647003614813737,30.641272382885596,0.013093774191142183,0.9999135405868984,0.005313873291015625,0.000518798828125,0.00153350830078125,0.0020427703857421875,0.0026397705078125,0.00866724457591772,0.025619355961680412,0.03412727639079094,0.04410098120570183,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.6.self_attn.Wqkv.weight.tensor,transformer_encoder.6.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,6.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,-5.458114901557565e-05,0.08206424862146378,-5.344499368220568e-05,0.08203095942735672,1.1361414635757683e-06,0.0007821009494364262,487.5179443359375,0.693575135093153,0.0041217803955078125,72.77547341824717,72.74594262203735,0.009530341782967251,0.9999529985106637,0.003314971923828125,0.000518798828125,0.0015411376953125,0.002058684825897217,0.002685546875,0.006321860942989588,0.01877964660525322,0.025086253881454468,0.032724928110837936,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.6.self_attn.out_proj.bias.tensor,transformer_encoder.6.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,6.0,self_attn_out_proj_bias,Self-attention,512,512,0.013186391443014145,0.06983010470867157,0.01318302657455206,0.0697426125407219,-3.36463563144207e-06,0.0003514875133987516,0.14297473430633545,0.007953618641911887,0.001861572265625,1.607999788132459,1.6060405371978637,0.004946280901656289,0.9999884645917705,0.0,0.000244140625,0.0006546014919877052,0.0008544921875,0.0014093443751335144,0.0034962084610015154,0.009374200366437435,0.012236729264259338,0.020182473585009575,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.6.self_attn.out_proj.weight.tensor,transformer_encoder.6.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,6.0,self_attn_out_proj_weight,Self-attention,512x512,262144,6.82807803968899e-05,0.0660417228937149,6.748436135239899e-05,0.06603720784187317,-7.963863026816398e-07,0.000737610796932131,153.6680450439453,0.37765686281317856,0.003662109375,33.81339171074642,33.81108115669144,0.011168854814796415,0.9999368993730665,0.00408172607421875,0.00048828125,0.00146484375,0.001922607421875,0.0024973489344120026,0.007393525913357735,0.022180577740073204,0.029112009331583977,0.03781471028923988,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.7.self_attn.Wqkv.weight.tensor,transformer_encoder.7.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,7.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,5.859726297785528e-05,0.08321157097816467,5.8977791923098266e-05,0.08317911624908447,3.805176618243422e-07,0.0007937470218166709,495.1580505371094,0.7039023235181896,0.004119873046875,73.79294300608969,73.76414390326272,0.00953888400222893,0.9999525781244013,0.0035451252479106188,0.000518798828125,0.00157928466796875,0.0020751953125,0.002685546875,0.006234695203602314,0.0189791452139616,0.024938780814409256,0.03227371722459793,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.7.self_attn.out_proj.bias.tensor,transformer_encoder.7.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,7.0,self_attn_out_proj_bias,Self-attention,512,512,0.02039126306772232,0.06323306262493134,0.020375778898596764,0.06313861906528473,-1.5483354218304157e-05,0.0003719936648849398,0.14919692277908325,0.008424543646147312,0.002197265625,1.503357150417094,1.5012157599541014,0.00560382051850047,0.9999852753197044,0.00390625,0.000244140625,0.0006977079901844263,0.0009529124945402145,0.0016358792781829834,0.0038609642069786787,0.011033909395337105,0.015069843269884586,0.02587062679231167,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.7.self_attn.out_proj.weight.tensor,transformer_encoder.7.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,7.0,self_attn_out_proj_weight,Self-attention,512x512,262144,6.614855374209583e-05,0.0642695426940918,7.006647501839325e-05,0.06426295638084412,3.9179285522550344e-06,0.0007695826352573931,160.28273010253906,0.3940313590418159,0.00360107421875,32.906036695058894,32.90266443843777,0.011974439908801624,0.9999275091952508,0.004825592041015625,0.00051116943359375,0.00152587890625,0.00201416015625,0.002593994140625,0.007953524589538574,0.023741863667964935,0.031339261680841446,0.04036116972565651,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.8.self_attn.Wqkv.weight.tensor,transformer_encoder.8.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,8.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,-4.0591752622276545e-05,0.08352092653512955,-3.968271630583331e-05,0.08349128067493439,9.090129537980829e-07,0.0007906563114374876,493.37860107421875,0.7011618865850406,0.0045166015625,74.06725986814283,74.04097129081642,0.009466556314264421,0.9999534074985966,0.0033353168983012438,0.000518798828125,0.001556396484375,0.0020751953125,0.002685546875,0.006211602129042149,0.01863480731844902,0.024846408516168594,0.03215417638421059,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.8.self_attn.out_proj.bias.tensor,transformer_encoder.8.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,8.0,self_attn_out_proj_bias,Self-attention,512,512,0.024965673685073853,0.06420286744832993,0.024992303922772408,0.06414827704429626,2.663105260580778e-05,0.0004138538788538426,0.16837364435195923,0.00938381217701507,0.001953125,1.558714132989936,1.5577817249988775,0.00602022653057553,0.9999820138827592,0.0,0.00029754638671875,0.00079345703125,0.00103759765625,0.0016412436962127686,0.004634471610188484,0.01235859002918005,0.016161233186721802,0.025563398376107216,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.8.self_attn.out_proj.weight.tensor,transformer_encoder.8.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,8.0,self_attn_out_proj_weight,Self-attention,512x512,262144,1.4349880075315014e-06,0.07153227180242538,4.16108377976343e-06,0.07153382897377014,2.726123966567684e-06,0.0007762206951156259,161.7869110107422,0.3974273817439381,0.004150390625,36.62453504664342,36.62533329626503,0.010851397327987398,0.9999404386860529,0.004528045654296875,0.000518798828125,0.00152587890625,0.00201416015625,0.002593994140625,0.00725265359506011,0.021331332623958588,0.02815736085176468,0.03626326844096184,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.9.self_attn.Wqkv.weight.tensor,transformer_encoder.9.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,9.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,0.000242539681494236,0.08460711687803268,0.0002436149661662057,0.08448200672864914,1.0753144579211948e-06,0.0008331570425070822,520.991943359375,0.7388520229395805,0.00409698486328125,75.03080096700288,74.91985626842359,0.009847316214370468,0.9999509315968481,0.003643035888671875,0.00054931640625,0.00164794921875,0.00218963623046875,0.0028076171875,0.006492555141448975,0.019477665424346924,0.02588004618883133,0.033184170722961426,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.9.self_attn.out_proj.bias.tensor,transformer_encoder.9.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,9.0,self_attn_out_proj_bias,Self-attention,512,512,0.003501572646200657,0.055311933159828186,0.0035976427607238293,0.05528143793344498,9.606988169252872e-05,0.00046671213931404054,0.19519531726837158,0.01078190221813462,0.001373291015625,1.2540716139469108,1.253522249645917,0.008597517157885735,0.9999630897025988,0.0078125,0.00030517578125,0.0009376523084938526,0.001142730936408043,0.0013654939830303192,0.005517357494682074,0.01695207692682743,0.02065975032746792,0.02468714490532875,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.9.self_attn.out_proj.weight.tensor,transformer_encoder.9.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,9.0,self_attn_out_proj_weight,Self-attention,512x512,262144,2.3092787159839645e-05,0.06191784515976906,2.068565481749829e-05,0.06187984719872475,-2.4071428015304264e-06,0.0008185518672689795,170.5562286376953,0.4191002903681746,0.0078125,31.701952525756397,31.682493517837457,0.013220015077231013,0.9999120141801014,0.00502777099609375,0.00054931640625,0.0016021728515625,0.00213623046875,0.002777099609375,0.008871695958077908,0.02587578073143959,0.03450104221701622,0.04485135152935982,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.10.self_attn.Wqkv.weight.tensor,transformer_encoder.10.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,10.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,0.0001790486858226359,0.0850459486246109,0.00017905754793900996,0.08501512557268143,8.86120687937364e-09,0.0008191152010113001,511.9364929199219,0.7263989828545847,0.004062652587890625,75.41982433249066,75.39248216624453,0.009631406454252962,0.999951933938573,0.0036112468224018812,0.00054931640625,0.001598358154296875,0.00213623046875,0.00274658203125,0.006459053605794907,0.018794052302837372,0.025118542835116386,0.03229526802897453,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.10.self_attn.out_proj.bias.tensor,transformer_encoder.10.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,10.0,self_attn_out_proj_bias,Self-attention,512,512,0.0012445800239220262,0.05663425475358963,0.0012254856992512941,0.05693154036998749,-1.909432467073202e-05,0.0005691797123290598,0.2310277819633484,0.012886312175986183,0.001953125,1.2817963156504482,1.2885121413322405,0.010053322839703251,0.9999634905966122,0.0,0.0003662109375,0.0010986328125,0.0014514178037643433,0.0019219368696212769,0.006466243416070938,0.019398730248212814,0.02562790922820568,0.03393593803048134,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.10.self_attn.out_proj.weight.tensor,transformer_encoder.10.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,10.0,self_attn_out_proj_weight,Self-attention,512x512,262144,-7.101225492078811e-05,0.06041784957051277,-7.101614028215408e-05,0.06039593368768692,-3.9246970118256286e-09,0.0007826684741303325,162.9805145263672,0.40072615915942705,0.00390625,30.93397135021777,30.92275039027445,0.012954242267266892,0.9999153943261276,0.004955291748046875,0.000518798828125,0.0015386790037155151,0.002044677734375,0.00262451171875,0.008586845360696316,0.025467287749052048,0.03384227305650711,0.043439336121082306,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.11.self_attn.Wqkv.weight.tensor,transformer_encoder.11.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,11.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,-0.00019976306066382676,0.08163049817085266,-0.00019824602350126952,0.08158601820468903,1.5170770666372846e-06,0.0008087364840321243,505.12664794921875,0.7171962779054367,0.00726318359375,72.3910179004015,72.35156882693526,0.009907255053274354,0.9999490606726154,0.003635406494140625,0.00054931640625,0.0015869140625,0.002105712890625,0.002720355987548828,0.006729302927851677,0.01944020949304104,0.02579566091299057,0.03332524001598358,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.11.self_attn.out_proj.bias.tensor,transformer_encoder.11.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,11.0,self_attn_out_proj_bias,Self-attention,512,512,-0.012231702916324139,0.06654907763004303,-0.012328581884503365,0.06685593724250793,-9.687978308647871e-05,0.0005923443823121488,0.24083656072616577,0.01358130590755504,0.00244140625,1.5310577739028002,1.5382834074626186,0.008870537832760048,0.9999719582752737,0.005859375,0.0003662109375,0.001220703125,0.0015802010893821716,0.002191901206970215,0.005502869375050068,0.018342899158596992,0.023744896054267883,0.03293661028146744,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.11.self_attn.out_proj.weight.tensor,transformer_encoder.11.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,11.0,self_attn_out_proj_weight,Self-attention,512x512,262144,0.00012059643631801009,0.061377786099910736,0.0001227337052114308,0.06134149804711342,2.1373059553297935e-06,0.0007662137504667044,159.49273681640625,0.3923028958530493,0.003814697265625,31.425498415834134,31.406922411956014,0.012483585484052977,0.9999214210219926,0.004581451416015625,0.0005035400390625,0.0015106201171875,0.0020084381103515625,0.0025634765625,0.008203944191336632,0.024611832574009895,0.03272255137562752,0.04176553711295128,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.12.self_attn.Wqkv.weight.tensor,transformer_encoder.12.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,12.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,-7.939530769363046e-05,0.0797630101442337,-8.2800914242398e-05,0.07970987260341644,-3.4056211006827652e-06,0.0008330618147738278,518.5675048828125,0.7387731618848742,0.00439453125,70.73472187622038,70.68760361398242,0.010444278881560498,0.9999439239473679,0.0037740070838481188,0.00054931640625,0.00164794921875,0.002197265625,0.002844095230102539,0.006886855699121952,0.02066056802868843,0.027547422796487808,0.03565681353211403,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.12.self_attn.out_proj.bias.tensor,transformer_encoder.12.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,12.0,self_attn_out_proj_bias,Self-attention,512,512,7.303804159164429e-05,0.06083318218588829,-5.5863289162516594e-05,0.061210643500089645,-0.00012890133075416088,0.0006088042282499373,0.2480992078781128,0.014081056280186946,0.0020751953125,1.3764987493468457,1.3850393092089097,0.010229617925085827,0.9999671690641888,0.00390625,0.000396728515625,0.0012649530544877052,0.0015869140625,0.0020128190517425537,0.006521579809486866,0.020793797448277473,0.026086319237947464,0.03308751434087753,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.12.self_attn.out_proj.weight.tensor,transformer_encoder.12.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,12.0,self_attn_out_proj_weight,Self-attention,512x512,262144,0.00010403731721453369,0.06129160895943642,0.00010514249879634008,0.06126781180500984,1.1051722594856983e-06,0.0007657610694877803,159.20310974121094,0.3920700049220968,0.00360107421875,31.381360628912745,31.369177046181616,0.012493722294528446,0.9999213949540435,0.004550933837890625,0.0005035400390625,0.00151824951171875,0.00201416015625,0.002593994140625,0.008215479552745819,0.024770915508270264,0.032861918210983276,0.04232216626405716,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.13.self_attn.Wqkv.weight.tensor,transformer_encoder.13.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,13.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,-0.00021033840312156826,0.07851918786764145,-0.00020998292893636972,0.07848557829856873,3.554607701516943e-07,0.0008448323351331055,527.2684326171875,0.749205247679793,0.00732421875,69.63190747827105,69.60210224352961,0.010759510615353676,0.9999403980507999,0.0038477580528706312,0.00054931640625,0.0016632080078125,0.002197265625,0.00286865234375,0.006995950359851122,0.021182183176279068,0.027983801439404488,0.03653440997004509,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.13.self_attn.out_proj.bias.tensor,transformer_encoder.13.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,13.0,self_attn_out_proj_bias,Self-attention,512,512,-0.01542249321937561,0.0852852538228035,-0.015543324872851372,0.08553285151720047,-0.00012083165347576141,0.0005396498600021005,0.2307586669921875,0.012513232770604276,0.001708984375,1.9610840640065546,1.9670844526017695,0.006380773267328979,0.9999843947835874,0.0,0.0003814697265625,0.0010139462538063526,0.0014276131987571716,0.001708984375,0.004472868051379919,0.011888880282640457,0.016739271581172943,0.02003844827413559,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.13.self_attn.out_proj.weight.tensor,transformer_encoder.13.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,13.0,self_attn_out_proj_weight,Self-attention,512x512,262144,-8.232514664996415e-05,0.058098554611206055,-8.04809169494547e-05,0.058066725730895996,1.8442437976773363e-06,0.0007588419830426574,157.9239959716797,0.38852817428452696,0.00384521484375,29.74650078718556,29.730203661691,0.013061306842917378,0.9999140533939889,0.00453948974609375,0.0005006790161132812,0.001495361328125,0.0019989013671875,0.0025634765625,0.00861775130033493,0.025738351047039032,0.03440534695982933,0.04412288963794708,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.14.self_attn.Wqkv.weight.tensor,transformer_encoder.14.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,14.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,-3.622034682848607e-06,0.0795673355460167,1.19302910661645e-06,0.07953156530857086,4.815056854567956e-06,0.0008385878172703087,522.6626586914062,0.7436797950371782,0.00439453125,70.56116445813164,70.52944309825507,0.010539505700454243,0.9999429002565313,0.0037180583458393812,0.00054931640625,0.00164794921875,0.002197265625,0.002839207649230957,0.006903792265802622,0.020711377263069153,0.027615169063210487,0.035683076828718185,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.14.self_attn.out_proj.bias.tensor,transformer_encoder.14.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,14.0,self_attn_out_proj_bias,Self-attention,512,512,0.0021043310407549143,0.0782407820224762,0.002055560704320669,0.07834884524345398,-4.8770569264888763e-05,0.0005183349130675197,0.20595240592956543,0.011780383040519052,0.0020751953125,1.7710269896886288,1.7734420709088947,0.006651724174222526,0.9999788387648271,0.0,0.00030517578125,0.0010528564453125,0.0014564525336027145,0.001856878399848938,0.003900469047948718,0.013456618413329124,0.018615001812577248,0.0237328689545393,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.14.self_attn.out_proj.weight.tensor,transformer_encoder.14.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,14.0,self_attn_out_proj_weight,Self-attention,512x512,262144,0.00011341196659486741,0.0629572793841362,0.00011041823017876595,0.06293655931949615,-2.9937209546915255e-06,0.0007811971008777618,162.25453186035156,0.39997578040947596,0.004180908203125,32.23419133188101,32.22358035444502,0.012408432285188746,0.9999221958182697,0.004161834716796875,0.000518798828125,0.0015411376953125,0.0020599365234375,0.002655029296875,0.008240489289164543,0.024479100480675697,0.03271958976984024,0.042171914130449295,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.15.self_attn.Wqkv.weight.tensor,transformer_encoder.15.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,15.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,-5.524737935047597e-05,0.07840512692928314,-5.4185118642635643e-05,0.0783872902393341,1.062257183548354e-06,0.0009183441288769245,567.1453247070312,0.8143967350528039,0.0164794921875,69.53053019290338,69.51471011142173,0.011712793398717869,0.9999295627485398,0.003917694091796875,0.0006103515625,0.001800537109375,0.00244140625,0.00347900390625,0.007784586865454912,0.02296452969312668,0.03113834746181965,0.04437214508652687,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.15.self_attn.out_proj.bias.tensor,transformer_encoder.15.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,15.0,self_attn_out_proj_bias,Self-attention,512,512,-0.010012953542172909,0.09045206010341644,-0.010000450536608696,0.0905124843120575,1.2503005564212799e-05,0.0005359525675885379,0.21536493301391602,0.01213052197631124,0.002197265625,2.0591986851330097,2.060526510562876,0.005890894387163909,0.9999827886815744,0.001953125,0.0003662109375,0.0010513300076127052,0.001566775143146515,0.0019321665167808533,0.004048673901706934,0.011623062193393707,0.01732160709798336,0.021361220628023148,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.15.self_attn.out_proj.weight.tensor,transformer_encoder.15.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,15.0,self_attn_out_proj_weight,Self-attention,512x512,262144,2.0031939129694365e-05,0.06572773307561874,2.0341127310530283e-05,0.06568216532468796,3.091861344728386e-07,0.0008514869841746986,176.87515258789062,0.43596129950636914,0.004177093505859375,33.6526137630636,33.62928353291964,0.012954753011929734,0.9999156217292902,0.004482269287109375,0.00055694580078125,0.001678466796875,0.0022430419921875,0.0029296875,0.008473527617752552,0.025536658242344856,0.03412625938653946,0.04457307606935501,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.16.self_attn.Wqkv.weight.tensor,transformer_encoder.16.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,16.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,-6.306452269200236e-05,0.06916620582342148,-6.234422471607104e-05,0.06918665021657944,7.202986580523429e-07,0.0009745558490976691,597.894287109375,0.8642454329643928,0.011474609375,61.33735798332856,61.35549747424839,0.01409003356811162,0.9998990370312544,0.0046374001540243626,0.0006103515625,0.00189208984375,0.00262451171875,0.004150390625,0.008824417367577553,0.027355695143342018,0.03794499486684799,0.0600060410797596,0.0,0.0,0.0,0.0
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_encoder.16.self_attn.out_proj.bias.tensor,transformer_encoder.16.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,16.0,self_attn_out_proj_bias,Self-attention,512,512,0.002451110165566206,0.06382599472999573,0.0024205397348850965,0.06372375041246414,-3.05703142657876e-05,0.0006118626333773136,0.24668699502944946,0.013862139578921358,0.0029296875,1.445281982099681,1.4429437144637178,0.00959130450015926,0.9999552382131931,0.001953125,0.00042724609375,0.0012039178982377052,0.0015104103367775679,0.002305924892425537,0.006693919189274311,0.018862498924136162,0.023664498701691628,0.03612830117344856,0.0,0.0,0.0,0.0
