name,display_name,base_model,family,variant,seed_index,seed_label,sort_order,component,component_label,component_order,layer,submodule_group,numel,delta_l1_sum,delta_l2_norm,baseline_l2_norm,tuned_l2_norm,relative_l2,cosine_similarity,sign_flip_fraction,tail_abs_delta_z_gt_1p0_count,tail_abs_delta_z_gt_1p0_fraction,tail_abs_delta_z_gt_2p0_count,tail_abs_delta_z_gt_2p0_fraction,tail_abs_delta_z_gt_3p0_count,tail_abs_delta_z_gt_3p0_fraction,tail_abs_delta_z_gt_5p0_count,tail_abs_delta_z_gt_5p0_fraction,p999_abs_delta_z_approx,delta_energy_share
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_self_attn,Transformer self-attention,1,16.0,Self-attention,1049088,844.5504816770554,1.0556297302866422,69.91971956990635,69.93118779227994,0.0150977397618307,0.9998845756263106,0.005051053867740361,0,0.0,0,0.0,0,0.0,0,0.0,0.06461876733457993,0.012751793976556907
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_self_attn,Transformer self-attention,1,17.0,Self-attention,1049088,877.0794400572777,1.0993580618333576,87.56039058382642,87.61648190299698,0.012555426654714024,0.9999200490541678,0.004400012201073694,0,0.0,0,0.0,0,0.0,0,0.0,0.053673697651283686,0.013830134144491262
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_ffn,Transformer FFN,2,0.0,Feed-forward,3145728,1908.5604248046875,1.4090123278766904,100.05765915835728,99.92610551052212,0.014082003713945461,0.999898871317386,0.005285580952962239,0,0.0,0,0.0,0,0.0,0,0.0,0.0536944238046813,0.02271839505262935
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_ffn,Transformer FFN,2,1.0,Feed-forward,3145728,2086.8084716796875,1.4974790887216423,118.69927370512846,118.54247079765337,0.012615739271005585,0.9999183535656486,0.0043137868245442705,0,0.0,0,0.0,0,0.0,0,0.0,0.04426252601397011,0.02566076470332414
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_ffn,Transformer FFN,2,2.0,Feed-forward,3145728,2174.0352783203125,1.5402132757000868,123.8261780209712,123.66878253398268,0.012438510986257074,0.9999204406845748,0.004274050394694011,0,0.0,0,0.0,0,0.0,0,0.0,0.042050503263746875,0.02714624637218127
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_ffn,Transformer FFN,2,3.0,Feed-forward,3145728,2154.6474609375,1.5266957774399177,123.03037488576246,122.89007569012642,0.012409096362239731,0.9999206713566168,0.004157702128092448,0,0.0,0,0.0,0,0.0,0,0.0,0.04202070926653502,0.0266718457157234
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_ffn,Transformer FFN,2,4.0,Feed-forward,3145728,2162.0708618164062,1.5319126408099064,122.62340523618951,122.48689542469941,0.012492824170550637,0.9999196397870369,0.004238128662109375,0,0.0,0,0.0,0,0.0,0,0.0,0.04209352610162273,0.026854437571936687
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_ffn,Transformer FFN,2,5.0,Feed-forward,3145728,2151.6658935546875,1.5252511794744263,121.9855888485142,121.85896529133586,0.012503535818222939,0.999919323539082,0.004253705342610677,0,0.0,0,0.0,0,0.0,0,0.0,0.042132395932957895,0.026621394452867233
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_ffn,Transformer FFN,2,6.0,Feed-forward,3145728,2130.7869873046875,1.510719994528077,120.82866954002473,120.70248280573499,0.012502992876435137,0.9999191730571444,0.004363695780436198,0,0.0,0,0.0,0,0.0,0,0.0,0.04221628377117069,0.02611656261612071
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_ffn,Transformer FFN,2,7.0,Feed-forward,3145728,2177.888671875,1.5434110755921437,121.86810477289576,121.75158615175718,0.012664602263802461,0.9999170843434564,0.0044892628987630205,0,0.0,0,0.0,0,0.0,0,0.0,0.04377881134408447,0.02725908578345555
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_ffn,Transformer FFN,2,8.0,Feed-forward,3145728,2237.3534545898438,1.585378106592809,126.31817852772616,126.19994366579567,0.012550672635331063,0.999918564846571,0.004752159118652344,0,0.0,0,0.0,0,0.0,0,0.0,0.04216790744017544,0.028761648500545793
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_ffn,Transformer FFN,2,9.0,Feed-forward,3145728,2279.5009155273438,1.6146947473622124,124.29381576216393,124.15925855277568,0.012990950011961303,0.9999129902812053,0.004504839579264323,0,0.0,0,0.0,0,0.0,0,0.0,0.04625687270222386,0.029835198145478144
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_ffn,Transformer FFN,2,10.0,Feed-forward,3145728,2234.220458984375,1.5840093796493275,118.41869697378345,118.30699232756173,0.013376345291149385,0.9999079456403909,0.004659016927083333,0,0.0,0,0.0,0,0.0,0,0.0,0.049373642118726316,0.02871200753538962
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_ffn,Transformer FFN,2,11.0,Feed-forward,3145728,2209.22802734375,1.5665176237851834,117.24210602757547,117.12617770552512,0.01336139102974424,0.9999081106906295,0.004590352376302083,0,0.0,0,0.0,0,0.0,0,0.0,0.04918947307039619,0.028081391986232055
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_ffn,Transformer FFN,2,12.0,Feed-forward,3145728,2262.2339477539062,1.603336152267886,118.1794145502401,118.09062826649284,0.013566966449865655,0.9999052564045715,0.004558563232421875,0,0.0,0,0.0,0,0.0,0,0.0,0.05036304280730303,0.029416922199913938
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_ffn,Transformer FFN,2,13.0,Feed-forward,3145728,2278.7915649414062,1.617146072225634,118.55297594522354,118.46350308217295,0.013640704160583956,0.9999041703522199,0.004625638326009114,0,0.0,0,0.0,0,0.0,0,0.0,0.05133681953298744,0.029925854634111942
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_ffn,Transformer FFN,2,14.0,Feed-forward,3145728,2372.0089111328125,1.6853545820717768,119.79008536093983,119.69563043533586,0.014069232666406542,0.9998982336041421,0.00464630126953125,0,0.0,0,0.0,0,0.0,0,0.0,0.053187058042864874,0.03250353780051424
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_ffn,Transformer FFN,2,15.0,Feed-forward,3145728,2472.2376098632812,1.7594685531325305,120.42536508015037,120.31609978380907,0.014610448155681181,0.9998904492933103,0.0047969818115234375,0,0.0,0,0.0,0,0.0,0,0.0,0.05480405835045642,0.03542509957921096
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_ffn,Transformer FFN,2,16.0,Feed-forward,3145728,2597.25439453125,1.8480643855950334,122.27695334899582,122.15835649884947,0.015113758848083005,0.9998831498240301,0.004892031351725261,0,0.0,0,0.0,0,0.0,0,0.0,0.05530697457160808,0.03908249283568563
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_ffn,Transformer FFN,2,17.0,Feed-forward,3145728,2694.2318725585938,1.9147729917391771,124.91481863278872,124.74950095403689,0.015328629642956995,0.9998802249473712,0.004979133605957031,0,0.0,0,0.0,0,0.0,0,0.0,0.05526648188822389,0.041954895871847295
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_norm_deepnorm,Transformer norm/deepnorm,3,0.0,Norm/deepnorm,1025,0.6112479567527771,0.024269641845077527,5.030958463384759,5.038201310252197,0.0048240592765189366,0.9999894840101361,0.02926829268292683,0,0.0,0,0.0,0,0.0,0,0.0,0.040007541225917514,6.74023123783689e-06
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_norm_deepnorm,Transformer norm/deepnorm,3,1.0,Norm/deepnorm,1025,0.7102009654045105,0.028239766629853773,6.668480467421702,6.681159748434881,0.004234812828471574,0.9999929209826197,0.007804878048780488,0,0.0,0,0.0,0,0.0,0,0.0,0.042150816639749,9.125785747903e-06
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_norm_deepnorm,Transformer norm/deepnorm,3,2.0,Norm/deepnorm,1025,0.6967234015464783,0.027586434756323663,7.704114374533807,7.717220386497616,0.0035807405517638614,0.9999951406374842,0.001951219512195122,0,0.0,0,0.0,0,0.0,0,0.0,0.09359103911414432,8.70841694314695e-06
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_norm_deepnorm,Transformer norm/deepnorm,3,3.0,Norm/deepnorm,1025,0.6973876953125,0.027961030459509265,8.920147890652558,8.934362007337144,0.0031345926998370232,0.999996516905005,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.09996321973666658,8.946525552517769e-06
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_norm_deepnorm,Transformer norm/deepnorm,3,4.0,Norm/deepnorm,1025,0.712890625,0.02803846397834615,9.422039783358974,9.436500344795427,0.0029758379950660125,0.9999969283793804,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.11625916981796243,8.99614605561081e-06
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_norm_deepnorm,Transformer norm/deepnorm,3,5.0,Norm/deepnorm,1025,0.7686767578125,0.029830897494634454,10.584850252630194,10.60254477417929,0.002818263535397589,0.9999975879278673,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.09743641564565773,1.0183116234410364e-05
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_norm_deepnorm,Transformer norm/deepnorm,3,6.0,Norm/deepnorm,1025,0.8189697265625,0.031977995355053065,11.533993113026714,11.55475699485736,0.0027724999522440955,0.9999979680389186,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.09865074507666197,1.1701742353127334e-05
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_norm_deepnorm,Transformer norm/deepnorm,3,7.0,Norm/deepnorm,1025,0.8563232421875,0.03292528478257418,11.783549360123246,11.805613937732224,0.0027941737906232197,0.9999980204729414,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.07497674844107383,1.240529629045343e-05
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_norm_deepnorm,Transformer norm/deepnorm,3,8.0,Norm/deepnorm,1025,1.0850830078125,0.04032590510138351,9.960370311670419,9.989188071430831,0.004048635124954159,0.9999962369276165,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1664310178208303,1.8608711763047564e-05
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_norm_deepnorm,Transformer norm/deepnorm,3,9.0,Norm/deepnorm,1025,0.6405258178710938,0.025366690477862892,8.316425285837186,8.325825615344344,0.0030501915914592703,0.9999961618022996,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.07422045410826296,7.3633540137618016e-06
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_norm_deepnorm,Transformer norm/deepnorm,3,10.0,Norm/deepnorm,1025,0.7412109375,0.02905837573249013,9.819863636134434,9.83433862709129,0.0029591424900810466,0.9999968878212497,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.12195682761741908,9.662527244915314e-06
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_norm_deepnorm,Transformer norm/deepnorm,3,11.0,Norm/deepnorm,1025,0.7066650390625,0.027293840908967464,9.910766727107475,9.92706902987613,0.002753958564508621,0.999997705958074,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.12765448541687574,8.524666017630525e-06
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_norm_deepnorm,Transformer norm/deepnorm,3,12.0,Norm/deepnorm,1025,0.7833251953125,0.030315001473002874,9.29505464058627,9.313707107037647,0.003261411863103103,0.9999968979642196,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1775499672677203,1.0516306829062616e-05
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_norm_deepnorm,Transformer norm/deepnorm,3,13.0,Norm/deepnorm,1025,0.849609375,0.032837140958207736,10.103855046976017,10.126289756479306,0.0032499616043118427,0.9999973890253373,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1777167515094235,1.2338965102469947e-05
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_norm_deepnorm,Transformer norm/deepnorm,3,14.0,Norm/deepnorm,1025,1.108154296875,0.04176446246160761,11.51499608055111,11.547511598127395,0.003626962803065507,0.9999976210643577,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.17766909886893686,1.996006051566737e-05
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_norm_deepnorm,Transformer norm/deepnorm,3,15.0,Norm/deepnorm,1025,0.83203125,0.03287569046745875,13.669368073731729,13.689387779172401,0.002405062932692053,0.9999983392135409,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.13314369232123052,1.2367953025239079e-05
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_norm_deepnorm,Transformer norm/deepnorm,3,16.0,Norm/deepnorm,1025,1.0413818359375,0.04036394754544854,10.934962386985386,10.961003972869534,0.0036912744751171124,0.9999962090615176,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1772719935315483,1.864383830475604e-05
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_norm_deepnorm,Transformer norm/deepnorm,3,17.0,Norm/deepnorm,1025,2.4816267490386963,0.09577854746199792,8.623354879302466,8.690643839453914,0.011106877636669203,0.9999691392630023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.42136691362417084,0.00010497467876460045
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,upsample,Upsample,4,,Upsample,525312,445.9544998407364,0.7749001514264687,46.808640365494604,46.80548413903548,0.016554639172935186,0.999861893027878,0.005623324805068226,0,0.0,0,0.0,0,0.0,0,0.0,0.06345777953470388,0.006871310170170283
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,crf,CRF head,5,,CRF,2097152,2399.781982421875,2.0588392657792527,48.61623023021093,48.45432419509248,0.04234880524528645,0.999102758336187,0.013878345489501953,0,0.0,0,0.0,0,0.0,0,0.0,0.16024709850465557,0.04850571898055721
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,conv,Convolution front-end,0,0.0,Conv,384,20.126574754714966,3.0149078344042026,14.461701556876564,17.285942668374386,0.20847531824292143,0.9977731368921652,0.2526041666666667,6,0.015625,0,0.0,0,0.0,0,0.0,1.6074923465346864,0.11981814560931692
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,conv,Convolution front-end,0,1.0,Conv,20544,104.98899745941162,2.3323125621637097,46.497315688230195,46.411930155318764,0.05016015500340022,0.998741322358016,0.08162967289719626,9,0.0004380841121495327,0,0.0,0,0.0,0,0.0,0.5585157860384171,0.07170476488827875
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,conv,Convolution front-end,0,2.0,Conv,73856,247.1377091407776,1.8701447885732434,38.04358883556148,38.217197190162665,0.04915794870606594,0.9988075483992662,0.02725574090121317,7,9.47790294627383e-05,0,0.0,0,0.0,0,0.0,0.4135698596616987,0.046102553019859376
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,conv,Convolution front-end,0,3.0,Conv,147584,198.10837149620056,1.2307917458596536,19.38435817030847,19.989220957000136,0.06349406748709514,0.9985173714325555,0.006071118820468344,37,0.00025070468343451864,8,5.420641803989592e-05,2,1.355160450997398e-05,0,0.0,0.651711979510278,0.019968418188989274
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,conv,Convolution front-end,0,4.0,Conv,328192,315.6875374317169,1.072895144930353,24.802331738681307,24.740179194184584,0.04325783382927018,0.9990651445022606,0.025756264625585022,5,1.5234984399375976e-05,0,0.0,0,0.0,0,0.0,0.4059827057991622,0.015173615445629642
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_self_attn,Transformer self-attention,1,0.0,Self-attention,1049088,574.3322007656097,0.7247804527740345,72.72642185497955,72.69218923919954,0.009965847821019936,0.9999490329296323,0.007696208516349438,0,0.0,0,0.0,0,0.0,0,0.0,0.0788237763077027,0.006924484654535083
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_self_attn,Transformer self-attention,1,1.0,Self-attention,1049088,612.3799180388451,0.766487424329545,62.75676637620779,62.70762011026311,0.012213622029769236,0.9999242699589718,0.005549582113225964,0,0.0,0,0.0,0,0.0,0,0.0,0.054063929004293174,0.007744343019310509
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_self_attn,Transformer self-attention,1,2.0,Self-attention,1049088,658.715325653553,0.8110787603521264,72.67765985494144,72.63070316294308,0.01115994601327232,0.9999362721761342,0.004477222120546608,0,0.0,0,0.0,0,0.0,0,0.0,0.044396367559248834,0.008671626635385732
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_self_attn,Transformer self-attention,1,3.0,Self-attention,1049088,664.0971910357475,0.8176378129915702,76.67362987359456,76.6405095798506,0.01066387249879171,0.9999416678824015,0.004277048255246461,0,0.0,0,0.0,0,0.0,0,0.0,0.04100077548236969,0.00881244559948329
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_self_attn,Transformer self-attention,1,4.0,Self-attention,1049088,650.6034253835678,0.800833119325842,78.77963763724014,78.74899651024285,0.010165483662332407,0.9999466885649643,0.00361170845534407,0,0.0,0,0.0,0,0.0,0,0.0,0.03907691455170952,0.008453928381936917
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_self_attn,Transformer self-attention,1,5.0,Self-attention,1049088,667.1042468547821,0.820770455718705,79.58207756336601,79.55586236863346,0.010313508780480991,0.9999451336770017,0.004069248718887262,0,0.0,0,0.0,0,0.0,0,0.0,0.040916642157414446,0.008880101785466778
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_self_attn,Transformer self-attention,1,6.0,Self-attention,1049088,638.6364231109619,0.7866232582031206,80.26332072343511,80.23683613212664,0.00980053218721904,0.9999503315094432,0.0034839784651049294,0,0.0,0,0.0,0,0.0,0,0.0,0.037552844859415846,0.008156579611753598
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_self_attn,Transformer self-attention,1,7.0,Self-attention,1049088,652.9986388683319,0.8035075173071958,80.81129729931499,80.78548302544473,0.00994300975433044,0.9999488871504976,0.003835712542703758,0,0.0,0,0.0,0,0.0,0,0.0,0.039054806964631414,0.008510486784268991
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_self_attn,Transformer self-attention,1,8.0,Self-attention,1049088,652.0452567338943,0.8020484492471782,82.64227212211796,82.62109273279549,0.009705062901247513,0.9999514441135061,0.003606942410932162,0,0.0,0,0.0,0,0.0,0,0.0,0.03625631505031488,0.00847960691076596
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_self_attn,Transformer self-attention,1,9.0,Self-attention,1049088,684.9401314854622,0.8413539722829251,81.46292152450843,81.35607345502116,0.010328060380571918,0.9999459936566841,0.003973927830649097,0,0.0,0,0.0,0,0.0,0,0.0,0.04095163025630233,0.009331082134897237
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_self_attn,Transformer self-attention,1,10.0,Self-attention,1049088,667.9124358892441,0.8212882732873474,81.52731743185629,81.50000140710841,0.010073780165449478,0.9999478279427904,0.003892905075646657,0,0.0,0,0.0,0,0.0,0,0.0,0.04051680420718896,0.0088913100914936
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_self_attn,Transformer self-attention,1,11.0,Self-attention,1049088,658.3006666302681,0.8098278732772005,78.93266472916565,78.892298565266,0.010259730569794873,0.9999458959194417,0.0038214144094680332,0,0.0,0,0.0,0,0.0,0,0.0,0.040213235397795366,0.008644899610504811
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_self_attn,Transformer self-attention,1,12.0,Self-attention,1049088,668.8533953428268,0.8257613756634562,77.3956421424041,77.34979517730196,0.010669352340847383,0.9999416337626484,0.003904343582235237,0,0.0,0,0.0,0,0.0,0,0.0,0.04068891779878829,0.008988425925033499
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_self_attn,Transformer self-attention,1,13.0,Self-attention,1049088,672.1556839942932,0.8283609848934278,75.74498464486366,75.7133405723472,0.010936182623539403,0.9999386559283179,0.003925314177647633,0,0.0,0,0.0,0,0.0,0,0.0,0.041153366954815085,0.009045108584173643
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_self_attn,Transformer self-attention,1,14.0,Self-attention,1049088,669.5015388727188,0.8261558571796803,77.59547381842589,77.56429860736972,0.01064695937179122,0.9999418410387577,0.0037032165080527085,0,0.0,0,0.0,0,0.0,0,0.0,0.04048231381559035,0.008997015851691307
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_self_attn,Transformer self-attention,1,15.0,Self-attention,1049088,718.5917457938194,0.8931225794413681,77.27375583739308,77.25276811201809,0.01155790306505551,0.9999315947268036,0.003914828879941435,0,0.0,0,0.0,0,0.0,0,0.0,0.04461689939069899,0.010514694317609371
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_self_attn,Transformer self-attention,1,16.0,Self-attention,1049088,760.8669962286949,0.9501363606514951,69.91971956990635,69.9334049338431,0.013588961261515457,0.9999061597717829,0.004521069729136164,0,0.0,0,0.0,0,0.0,0,0.0,0.05633105548901721,0.011899984342517224
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_self_attn,Transformer self-attention,1,17.0,Self-attention,1049088,783.6830325126648,0.9784142069918466,87.56039058382642,87.62173945813281,0.011174164487710287,0.999936490811992,0.003969161786237189,0,0.0,0,0.0,0,0.0,0,0.0,0.04855090682736365,0.012618856849076552
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_ffn,Transformer FFN,2,0.0,Feed-forward,3145728,1785.4362182617188,1.3199894526811622,100.05765915835728,99.93290351569959,0.013192287964603032,0.9999109626324197,0.004917144775390625,0,0.0,0,0.0,0,0.0,0,0.0,0.05111575133172648,0.0229675904430981
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_ffn,Transformer FFN,2,1.0,Feed-forward,3145728,1948.4414672851562,1.3980758028749412,118.69927370512846,118.54988895766625,0.011778301241741505,0.9999284101672404,0.004017194112141927,0,0.0,0,0.0,0,0.0,0,0.0,0.04152527922672525,0.025765344385732993
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_ffn,Transformer FFN,2,2.0,Feed-forward,3145728,2028.4521484375,1.4364138521864487,123.8261780209712,123.67672230708979,0.011600243786440426,0.9999301864483733,0.003948529561360677,0,0.0,0,0.0,0,0.0,0,0.0,0.041096230119236424,0.027197794152939294
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_ffn,Transformer FFN,2,3.0,Feed-forward,3145728,2001.2559204101562,1.4175227491043532,123.03037488576246,122.89716984320164,0.011521729901421139,0.9999309618569123,0.0038693745930989585,0,0.0,0,0.0,0,0.0,0,0.0,0.04098479234282991,0.02648711078418295
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_ffn,Transformer FFN,2,4.0,Feed-forward,3145728,2000.7770385742188,1.4165739445168282,122.62340523618951,122.49527653520971,0.011552231336165399,0.9999306726072269,0.0038785934448242188,0,0.0,0,0.0,0,0.0,0,0.0,0.04101206861473559,0.026451664888706008
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_ffn,Transformer FFN,2,5.0,Feed-forward,3145728,1988.048095703125,1.4086147558557596,121.9855888485142,121.86725335957256,0.011547386614700965,0.9999306416710355,0.003949801127115886,0,0.0,0,0.0,0,0.0,0,0.0,0.04105813322582828,0.0261552563072446
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_ffn,Transformer FFN,2,6.0,Feed-forward,3145728,1965.0349731445312,1.3924384776073075,120.82866954002473,120.71006149162753,0.01152407357383049,0.9999307480591904,0.0040264129638671875,0,0.0,0,0.0,0,0.0,0,0.0,0.041105000635996404,0.02555798110444644
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_ffn,Transformer FFN,2,7.0,Feed-forward,3145728,2005.2814331054688,1.4200771829287497,121.86810477289576,121.75934416144413,0.01165257460575995,0.9999294528247564,0.004129091898600261,0,0.0,0,0.0,0,0.0,0,0.0,0.04119846361685728,0.026582658505578872
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_ffn,Transformer FFN,2,8.0,Feed-forward,3145728,2061.732666015625,1.4598713620879766,126.31817852772616,126.20738954507081,0.011557096366518072,0.9999305376793114,0.0043799082438151045,0,0.0,0,0.0,0,0.0,0,0.0,0.04100243334883488,0.028093360465140577
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_ffn,Transformer FFN,2,9.0,Feed-forward,3145728,2112.68603515625,1.4953600725441156,124.29381576216393,124.16627429328385,0.01203084854523634,0.9999248633654505,0.004190762837727864,0,0.0,0,0.0,0,0.0,0,0.0,0.041532822629790835,0.029475832101139528
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_ffn,Transformer FFN,2,10.0,Feed-forward,3145728,2073.19384765625,1.4687202125937635,118.41869697378345,118.31272286032893,0.012402772958386031,0.9999205043074754,0.0043036142985026045,0,0.0,0,0.0,0,0.0,0,0.0,0.04201218373797207,0.028434962288341442
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_ffn,Transformer FFN,2,11.0,Feed-forward,3145728,2052.794921875,1.454992898582878,117.24210602757547,117.13260172436514,0.012410156622746521,0.9999203297032486,0.004255612691243489,0,0.0,0,0.0,0,0.0,0,0.0,0.04200071359901024,0.02790591458090019
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_ffn,Transformer FFN,2,12.0,Feed-forward,3145728,2108.31591796875,1.4935476485263977,118.1794145502401,118.09680343035856,0.012637967908458815,0.9999174509290141,0.004296938578287761,0,0.0,0,0.0,0,0.0,0,0.0,0.0427936969487249,0.029404424107824328
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_ffn,Transformer FFN,2,13.0,Feed-forward,3145728,2111.6450805664062,1.4965049238394792,118.55297594522354,118.47126415163932,0.0126230903265635,0.999917722521287,0.004283905029296875,0,0.0,0,0.0,0,0.0,0,0.0,0.043013398288635395,0.029520982915287642
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_ffn,Transformer FFN,2,14.0,Feed-forward,3145728,2163.2530517578125,1.5324405596097455,119.79008536093983,119.70304239815711,0.012792716150024704,0.9999153212069113,0.004247983296712239,0,0.0,0,0.0,0,0.0,0,0.0,0.044408055499559465,0.03095578269963655
