name,display_name,base_model,family,variant,seed_index,seed_label,sort_order,tensor,tensor_stem,component,component_label,component_order,layer,submodule,submodule_group,shape,numel,baseline_mean,baseline_std,tuned_mean,tuned_std,delta_mean,delta_std,delta_l1_sum,delta_l2_norm,delta_linf_norm,baseline_l2_norm,tuned_l2_norm,relative_l2,cosine_similarity,sign_flip_fraction,abs_delta_q500,abs_delta_q950,abs_delta_q990,abs_delta_q999,abs_delta_z_q500,abs_delta_z_q950,abs_delta_z_q990,abs_delta_z_q999,tail_abs_delta_z_gt_1p0_fraction,tail_abs_delta_z_gt_2p0_fraction,tail_abs_delta_z_gt_3p0_fraction,tail_abs_delta_z_gt_5p0_fraction,relative_l2_rank
Beta,Beta,Beta,Beta,base,,,6,conv.1.conv.weight.tensor,conv.1.conv.weight,conv,Convolution front-end,0,1.0,conv_weight,Conv,64x64x5,20480,-0.005043329205363989,0.2731286585330963,-0.005382670555263758,0.2719134986400604,-0.00033934167004190385,0.012628162279725075,93.03108978271484,1.807847794012684,0.27469420433044434,39.093653202318215,38.92071455516169,0.046244022902045746,0.9989358231532481,0.08188476413488388,0.0012438129633665085,0.01818808913230896,0.051457058638334274,0.13733333349227905,0.004553945269435644,0.06659165024757385,0.18839861452579498,0.5028154850006104,0.00019531250291038305,0.0,0.0,0.0,6.0
Beta,Beta,Beta,Beta,base,,,6,conv.2.conv.weight.tensor,conv.2.conv.weight,conv,Convolution front-end,0,2.0,conv_weight,Conv,128x64x9,73728,0.0019348718924447894,0.13461939990520477,0.0019134501926600933,0.13390406966209412,-2.142182711395435e-05,0.005777121987193823,213.42880249023438,1.5686668769121874,0.24721121788024902,36.55684384668964,36.36254753563411,0.04291034760798129,0.9990886397526179,0.0272352434694767,0.0013285009190440178,0.010977367870509624,0.021796829998493195,0.04653020203113556,0.009868567809462547,0.08154372125864029,0.16191446781158447,0.3456425666809082,0.00010850694525288418,0.0,0.0,0.0,7.0
Beta,Beta,Beta,Beta,base,,,6,conv.4.conv.weight.tensor,conv.4.conv.weight,conv,Convolution front-end,0,4.0,conv_weight,Conv,512x128x5,327680,0.0007904483936727047,0.04287688806653023,0.000788252626080066,0.04269963130354881,-2.1957625904178713e-06,0.0017891195602715015,295.09185791015625,1.024152375026609,0.05885505676269531,24.54832830078825,24.446855476232138,0.04171984187590003,0.9991347438304328,0.02374877966940403,0.0004416452720761299,0.0032346525695174932,0.006973674520850182,0.01686512865126133,0.010300308465957642,0.07544045150279999,0.16264410316944122,0.3933383524417877,2.441406286379788e-05,0.0,0.0,0.0,8.0
Beta,Beta,Beta,Beta,base,,,6,conv.4.conv.bias.tensor,conv.4.conv.bias,conv,Convolution front-end,0,4.0,conv_bias,Conv,512,512,0.018486348912119865,0.1553741842508316,0.018163064494729042,0.15647591650485992,-0.00032328153611160815,0.006215226370841265,1.7159603834152222,0.14082463320004265,0.06661355495452881,3.5405137074041804,3.5644184769292053,0.03977519784925564,0.9992369468959699,0.033203125,0.0018918737769126892,0.012054149061441422,0.02624092809855938,0.0511091873049736,0.012176241725683212,0.07758140563964844,0.16888858377933502,0.32894256711006165,0.0,0.0,0.0,0.0,9.0
Beta,Beta,Beta,Beta,base,,,6,crf.linear.weight.tensor,crf.linear.weight,crf,CRF head,5,,linear_weight,CRF,4096x512,2097152,-0.00031572766602039337,0.03356962278485298,-0.0003172417636960745,0.033450424671173096,-1.5140669802349294e-06,0.0009749443852342665,1645.651611328125,1.4118616248211144,0.00469207763671875,48.61623023021093,48.44364124374968,0.029040952334961817,0.9995797523033498,0.00948953628540039,0.00067138671875,0.00189208984375,0.00244140625,0.00310516357421875,0.019999822601675987,0.05636313557624817,0.07272662967443466,0.09249918162822723,0.0,0.0,0.0,0.0,10.0
Beta,Beta,Beta,Beta,base,,,6,transformer_encoder.0.self_attn.out_proj.weight.tensor,transformer_encoder.0.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,0.0,self_attn_out_proj_weight,Self-attention,512x512,262144,-1.71788597072009e-05,0.029549462720751762,-1.9787032215390354e-05,0.02954142540693283,-2.608167960715946e-06,0.0007368962978944182,150.2412109375,0.37729309247465603,0.00372314453125,15.129331866915267,15.125217909070765,0.024937855537407662,0.9996884724643539,0.013027191162109375,0.000457763671875,0.0014801025390625,0.0019918233156204224,0.00261688232421875,0.015491433441638947,0.05008896812796593,0.06740639358758926,0.0885593593120575,0.0,0.0,0.0,0.0,11.0
Beta,Beta,Beta,Beta,base,,,6,upsample.linear.bias.tensor,upsample.linear.bias,upsample,Upsample,4,,linear_bias,Upsample,1024,1024,0.0006987148080952466,0.0231142770498991,0.0006924326298758388,0.02322244457900524,-6.282178219407797e-06,0.0005557537660934031,0.45509904623031616,0.017785255988176717,0.002197265625,0.73999470476885,0.7434484912497573,0.02403430169639959,0.9997234074871171,0.0087890625,0.00037384033203125,0.0010974882170557976,0.0014249421656131744,0.00173879973590374,0.01617356203496456,0.04748094454407692,0.0616476833820343,0.07522618770599365,0.0,0.0,0.0,0.0,12.0
Beta,Beta,Beta,Beta,base,,,6,conv.0.conv.bias.tensor,conv.0.conv.bias,conv,Convolution front-end,0,0.0,conv_bias,Conv,64,64,-0.34886807203292847,0.4828624725341797,-0.3488350510597229,0.4814544916152954,3.303244011476636e-05,0.01067943312227726,0.36019280552864075,0.08543586626632602,0.06060180068016052,4.765644611255755,4.756363872112345,0.017927452262076166,0.9998408445332078,0.046875,0.002926468849182129,0.020234040915966034,0.03876928612589836,0.05841856077313423,0.006060667335987091,0.041904352605342865,0.0802905336022377,0.12098384648561478,0.0,0.0,0.0,0.0,13.0
Beta,Beta,Beta,Beta,base,,,6,transformer_encoder.1.self_attn.out_proj.weight.tensor,transformer_encoder.1.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,1.0,self_attn_out_proj_weight,Self-attention,512x512,262144,-6.949186354177073e-05,0.046070944517850876,-6.800210394430906e-05,0.046053189784288406,1.4897455002937932e-06,0.0007900638156570494,164.28250122070312,0.4045132781184674,0.0043792724609375,23.588355654028483,23.579263971827555,0.01714885446240787,0.999852478359642,0.00859832763671875,0.000518798828125,0.001556396484375,0.0020751953125,0.0026848092675209045,0.0112608652561903,0.03378259763121605,0.0450434610247612,0.058275528252124786,0.0,0.0,0.0,0.0,14.0
Beta,Beta,Beta,Beta,base,,,6,transformer_encoder.17.norm2.weight.tensor,transformer_encoder.17.norm2.weight,transformer_norm_deepnorm,Transformer norm/deepnorm,3,17.0,norm2_weight,Norm/deepnorm,512,512,0.24103976786136627,0.018107499927282333,0.24497613310813904,0.018522124737501144,0.003936372231692076,0.000789969926699996,2.0170481204986572,0.0908458478981941,0.0068359375,5.469475223955573,5.558998291564339,0.016609609547234946,0.9999961370708182,0.001953125,0.00390625,0.005126953125,0.0060766637325286865,0.006711184978485107,0.21572542190551758,0.2831396162509918,0.3355880677700043,0.3706299364566803,0.0,0.0,0.0,0.0,15.0
Beta,Beta,Beta,Beta,base,,,6,transformer_encoder.2.self_attn.out_proj.weight.tensor,transformer_encoder.2.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,2.0,self_attn_out_proj_weight,Self-attention,512x512,262144,-8.489452739013359e-05,0.05466361343860626,-8.633287507109344e-05,0.054633427411317825,-1.4383419966179645e-06,0.0007871350389905274,163.7540283203125,0.4030137270750113,0.00506591796875,27.987814295214935,27.972362502385167,0.01439961416150671,0.999895488752104,0.005702972412109375,0.000518798828125,0.00154876708984375,0.002054966986179352,0.002716064453125,0.00949075073003769,0.028332682326436043,0.03759295120835304,0.049686871469020844,0.0,0.0,0.0,0.0,16.0
Beta,Beta,Beta,Beta,base,,,6,upsample.linear.weight.tensor,upsample.linear.weight,upsample,Upsample,4,,linear_weight,Upsample,1024x512,524288,2.0732361008413136e-05,0.06463779509067535,2.007872171816416e-05,0.06463225930929184,-6.536516821142868e-07,0.0009105015778914094,378.1929016113281,0.6592733133017956,0.0064697265625,46.802790736270474,46.79877917661822,0.014086196633374438,0.9998995748051671,0.0047130584716796875,0.0006103515625,0.00177001953125,0.00238037109375,0.00341796875,0.009442641399800777,0.027383659034967422,0.036826301366090775,0.052878789603710175,0.0,0.0,0.0,0.0,17.0
Beta,Beta,Beta,Beta,base,,,6,transformer_encoder.0.ff.fc2.weight.tensor,transformer_encoder.0.ff.fc2.weight,transformer_ffn,Transformer FFN,2,0.0,ff_fc2_weight,Feed-forward,512x2048,1048576,-7.165218994487077e-05,0.056143082678318024,-7.070136052789167e-05,0.05606485903263092,9.508364087196242e-07,0.0007899111369624734,658.5773315429688,0.8088684721052385,0.00408935546875,57.49062423560906,57.410521836838626,0.014069571914723099,0.9998995970826481,0.005199432373046875,0.00052642822265625,0.001556396484375,0.0020599365234375,0.002629462629556656,0.009376544505357742,0.027721958234906197,0.03669082745909691,0.04683501645922661,0.0,0.0,0.0,0.0,18.0
Beta,Beta,Beta,Beta,base,,,6,transformer_encoder.16.self_attn.Wqkv.weight.tensor,transformer_encoder.16.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,16.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,-6.306452269200236e-05,0.06916620582342148,-6.315146310953423e-05,0.06919147074222565,-8.695671027680874e-08,0.000903958163689822,552.423583984375,0.8016385211550783,0.011962890625,61.33735798332856,61.35976691687926,0.013069335679129672,0.9999129488320185,0.0043436684645712376,0.000579833984375,0.00177001953125,0.00244140625,0.004140697419643402,0.008383196778595448,0.025590810924768448,0.03529766947031021,0.05986589938402176,0.0,0.0,0.0,0.0,19.0
Beta,Beta,Beta,Beta,base,,,6,transformer_encoder.17.ff.fc1.weight.tensor,transformer_encoder.17.ff.fc1.weight,transformer_ffn,Transformer FFN,2,17.0,ff_fc1_weight,Feed-forward,4096x512,2097152,-2.1685345927835442e-06,0.07129102200269699,2.3776838133926503e-06,0.0712113156914711,4.54622613688116e-06,0.0009282614919357002,1550.7193603515625,1.3442765025044314,0.0052490234375,103.24059335933468,103.12516571956381,0.01302081341033743,0.9999122951122755,0.004252910614013672,0.0006103515625,0.0018310546875,0.002399444580078125,0.00311279296875,0.008561407215893269,0.02568422257900238,0.03365703299641609,0.04366317763924599,0.0,0.0,0.0,0.0,20.0
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,conv.0.conv.weight.tensor,conv.0.conv.weight,conv,Convolution front-end,0,0.0,conv_weight,Conv,64x1x5,320,-0.001664625247940421,0.7632753252983093,-0.002145716454833746,0.9056401252746582,-0.00048109208000823855,0.14531978964805603,16.48841094970703,2.5995736065932413,1.0015101432800293,13.653916777224586,16.200629252704775,0.1903903216203331,0.9993850236126599,0.2718749940395355,0.002895607613027096,0.2588001787662506,0.7600719332695007,0.9674381613731384,0.0037936605513095856,0.3390653133392334,0.9958031177520752,1.2674825191497803,0.00937500037252903,0.0,0.0,0.0,1.0
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,conv.3.conv.weight.tensor,conv.3.conv.weight,conv,Convolution front-end,0,3.0,conv_weight,Conv,128x128x9,147456,2.159507403121097e-06,0.045519500970840454,-3.472667594905943e-05,0.047010451555252075,-3.6886172892991453e-05,0.0031012326944619417,204.589599609375,1.1909575571109412,0.11505579948425293,17.479488886643146,18.05201749648386,0.06813457560655202,0.9982718889302329,0.0062459311448037624,0.0005541846621781588,0.005334727466106415,0.012226290069520473,0.03200704604387283,0.012174662202596664,0.11719650030136108,0.26859450340270996,0.7031500339508057,0.0003119574685115367,2.7126736313221045e-05,0.0,0.0,2.0
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,conv.2.conv.bias.tensor,conv.2.conv.bias,conv,Convolution front-end,0,2.0,conv_bias,Conv,128,128,-0.23985695838928223,0.8994260430335999,-0.2387205958366394,0.9193211197853088,0.0011363585945218801,0.056663282215595245,4.107907772064209,0.6412007605552327,0.3007258176803589,10.53146805806331,10.745872237357075,0.06088427150137373,0.9983865212053488,0.0078125,0.014748573303222656,0.1150154173374176,0.23751844465732574,0.29359397292137146,0.016397761180996895,0.12787646055221558,0.2640777826309204,0.326423704624176,0.0,0.0,0.0,0.0,3.0
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,conv.3.conv.bias.tensor,conv.3.conv.bias,conv,Convolution front-end,0,3.0,conv_bias,Conv,128,128,-0.27887842059135437,0.6861683130264282,-0.29002758860588074,0.7127833366394043,-0.01114918477833271,0.04062578082084656,2.950021505355835,0.47662254643102603,0.20379257202148438,8.379785792997541,8.706235593412794,0.05687765274731158,0.9991734556735147,0.015625,0.008535176515579224,0.09748855233192444,0.15301278233528137,0.1974460780620575,0.012438897043466568,0.14207673072814941,0.22299599647521973,0.2877516746520996,0.0,0.0,0.0,0.0,4.0
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,conv.2.conv.weight.tensor,conv.2.conv.weight,conv,Convolution front-end,0,2.0,conv_weight,Conv,128x64x9,73728,0.0019348718924447894,0.13461939990520477,0.0019881362095475197,0.1377006471157074,5.326452446752228e-05,0.007196461781859398,269.4742736816406,1.9541016235046529,0.23789650201797485,36.55684384668964,37.393615373524995,0.0534537836936804,0.9988594770437981,0.0274929478764534,0.0016403105109930038,0.013813793659210205,0.028218241408467293,0.06035992503166199,0.01218479871749878,0.10261368006467819,0.20961494743824005,0.44837459921836853,5.425347262644209e-05,0.0,0.0,0.0,5.0
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,conv.1.conv.bias.tensor,conv.1.conv.bias,conv,Convolution front-end,0,1.0,conv_bias,Conv,64,64,-0.35623908042907715,3.126411199569702,-0.38535448908805847,3.115534782409668,-0.0291154682636261,0.16203315556049347,6.252951622009277,1.3170257831097516,0.6363887786865234,25.173133406626448,25.11420933937972,0.05231870668762325,0.9986308621137862,0.0,0.04270943999290466,0.36270180344581604,0.5864107608795166,0.6313909888267517,0.013660851866006851,0.11601218581199646,0.18756674230098724,0.2019539177417755,0.0,0.0,0.0,0.0,6.0
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,conv.1.conv.weight.tensor,conv.1.conv.weight,conv,Convolution front-end,0,1.0,conv_weight,Conv,64x64x5,20480,-0.005043329205363989,0.2731286585330963,-0.005378644913434982,0.2736341953277588,-0.0003353157080709934,0.014180583879351616,107.10452270507812,2.029927219157299,0.24376130104064941,39.093653202318215,39.16689799355446,0.05192472570040792,0.99865626371513,0.08286132663488388,0.0014209579676389694,0.02180163748562336,0.058317769318819046,0.19661341607570648,0.005202522501349449,0.07982185482978821,0.21351757645606995,0.7198564410209656,0.0,0.0,0.0,0.0,7.0
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,conv.4.conv.weight.tensor,conv.4.conv.weight,conv,Convolution front-end,0,4.0,conv_weight,Conv,512x128x5,327680,0.0007904483936727047,0.04287688806653023,0.0007918228511698544,0.04268324002623558,1.3743926956522046e-06,0.0020823266822844744,342.3020935058594,1.191993443605454,0.07117056846618652,24.54832830078825,24.437509990407165,0.04855701084815338,0.9988262106006686,0.02593383751809597,0.0005090194754302502,0.003771236166357994,0.008025208488106728,0.01985587552189827,0.011871648952364922,0.08795496821403503,0.18716856837272644,0.46309027075767517,7.934570021461695e-05,0.0,0.0,0.0,8.0
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,conv.4.conv.bias.tensor,conv.4.conv.bias,conv,Convolution front-end,0,4.0,conv_bias,Conv,512,512,0.018486348912119865,0.1553741842508316,0.018100596964359283,0.15558911859989166,-0.0003857503761537373,0.006169989705085754,1.8822441101074219,0.13988352375121338,0.03299623727798462,3.5405137074041804,3.5443236463630767,0.039509386295734215,0.9992209179926057,0.037109375,0.0019386960193514824,0.013820940628647804,0.02613537758588791,0.032668668776750565,0.012477592565119267,0.08895260840654373,0.1682092547416687,0.21025800704956055,0.0,0.0,0.0,0.0,9.0
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,crf.linear.weight.tensor,crf.linear.weight,crf,CRF head,5,,linear_weight,CRF,4096x512,2097152,-0.00031572766602039337,0.03356962278485298,-0.0003202489751856774,0.03343302756547928,-4.521255050349282e-06,0.0010375517886132002,1759.7799072265625,1.5025392338712855,0.0047779083251953125,48.61623023021093,48.418494255165555,0.03090612387583996,0.9995253496938812,0.010089397430419922,0.000732421875,0.0019989013671875,0.0025634765625,0.00323486328125,0.02181798778474331,0.05954492464661598,0.0763629600405693,0.09636278450489044,0.0,0.0,0.0,0.0,10.0
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,upsample.linear.bias.tensor,upsample.linear.bias,upsample,Upsample,4,,linear_bias,Upsample,1024,1024,0.0006987148080952466,0.0231142770498991,0.0007081230287440121,0.023218020796775818,9.408220648765564e-06,0.0006060786545276642,0.4949249029159546,0.01939685448189826,0.0020751953125,0.73999470476885,0.7433221676405549,0.026212153082812918,0.9996681302241327,0.0068359375,0.0004119873046875,0.0011661527678370476,0.0015763863921165466,0.0019068759866058826,0.017823925241827965,0.050451599061489105,0.06819965690374374,0.08249771595001221,0.0,0.0,0.0,0.0,11.0
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,transformer_encoder.0.self_attn.out_proj.weight.tensor,transformer_encoder.0.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,0.0,self_attn_out_proj_weight,Self-attention,512x512,262144,-1.71788597072009e-05,0.029549462720751762,-1.9925544620491564e-05,0.029539795592427254,-2.7466865049063927e-06,0.0007537793135270476,153.88827514648438,0.38593739266336163,0.003662109375,15.129331866915267,15.124382573916447,0.02550921587669722,0.9996740680235648,0.013240814208984375,0.0004730224609375,0.0015116743743419647,0.0020294189453125,0.0026697516441345215,0.016007814556360245,0.05115740746259689,0.06867868453264236,0.09034853428602219,0.0,0.0,0.0,0.0,12.0
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,conv.0.conv.bias.tensor,conv.0.conv.bias,conv,Convolution front-end,0,0.0,conv_bias,Conv,64,64,-0.34886807203292847,0.4828624725341797,-0.3488808572292328,0.4813510775566101,-1.2779724784195423e-05,0.010732232592999935,0.3863908648490906,0.08585791804402576,0.05816969275474548,4.765644611255755,4.755909105232808,0.018016013582134074,0.9998394211661377,0.046875,0.0029283761978149414,0.020000064745545387,0.03728393465280533,0.0560811311006546,0.006064617540687323,0.04141979664564133,0.07721439749002457,0.11614307016134262,0.0,0.0,0.0,0.0,13.0
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,transformer_encoder.1.self_attn.out_proj.weight.tensor,transformer_encoder.1.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,1.0,self_attn_out_proj_weight,Self-attention,512x512,262144,-6.949186354177073e-05,0.046070944517850876,-6.827726610936224e-05,0.04605213180184364,1.2145776508987183e-06,0.0008098814287222922,168.6141815185547,0.4146596633031224,0.004302978515625,23.588355654028483,23.578725555638606,0.017578998272916417,0.9998449120432548,0.0087127685546875,0.00054931640625,0.0015869140625,0.00212860107421875,0.002716064453125,0.011923269368708134,0.03444499894976616,0.04620266705751419,0.058953940868377686,0.0,0.0,0.0,0.0,14.0
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,transformer_encoder.17.norm2.weight.tensor,transformer_encoder.17.norm2.weight,transformer_norm_deepnorm,Transformer norm/deepnorm,3,17.0,norm2_weight,Norm/deepnorm,512,512,0.24103976786136627,0.018107499927282333,0.2447354644536972,0.018506301566958427,0.0036956979893147945,0.0007861109916120768,1.8941795825958252,0.08549497741557423,0.007080078125,5.469475223955573,5.553540847827296,0.01563129439568571,0.9999961117834198,0.001953125,0.003662109375,0.0048828125,0.0058325231075286865,0.006705820560455322,0.20224258303642273,0.269656777381897,0.3221052289009094,0.3703337013721466,0.0,0.0,0.0,0.0,15.0
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,transformer_encoder.2.self_attn.out_proj.weight.tensor,transformer_encoder.2.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,2.0,self_attn_out_proj_weight,Self-attention,512x512,262144,-8.489452739013359e-05,0.05466361343860626,-8.629349758848548e-05,0.05463165417313576,-1.398969743604539e-06,0.0008081153500825167,168.22552490234375,0.4137556090363683,0.005126953125,27.987814295214935,27.971451510591564,0.01478341983664988,0.9998900853367156,0.005901336669921875,0.00054931640625,0.0015869140625,0.002105712890625,0.0027617067098617554,0.010049030184745789,0.029030531644821167,0.038521282374858856,0.050521835684776306,0.0,0.0,0.0,0.0,16.0
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,upsample.linear.weight.tensor,upsample.linear.weight,upsample,Upsample,4,,linear_weight,Upsample,1024x512,524288,2.0732361008413136e-05,0.06463779509067535,2.0655883417930454e-05,0.06461627036333084,-7.649737199244555e-08,0.0009322411497123539,388.0285339355469,0.6750142590464862,0.0069580078125,46.802790736270474,46.78720684769903,0.014422521572487343,0.9998948076161083,0.004856109619140625,0.0006103515625,0.0018310546875,0.00244140625,0.00341796875,0.009442641399800777,0.028327923268079758,0.03777056559920311,0.052878789603710175,0.0,0.0,0.0,0.0,17.0
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,transformer_encoder.0.ff.fc2.weight.tensor,transformer_encoder.0.ff.fc2.weight,transformer_ffn,Transformer FFN,2,0.0,ff_fc2_weight,Feed-forward,512x2048,1048576,-7.165218994487077e-05,0.056143082678318024,-7.060597272356972e-05,0.05606400594115257,1.0462350701345713e-06,0.0008079952676780522,673.9261474609375,0.8273867429345727,0.0042438507080078125,57.49062423560906,57.40964580661184,0.01439168132083151,0.9998951787018093,0.0052700042724609375,0.00054931640625,0.0015869140625,0.00209808349609375,0.002685546875,0.009784220717847347,0.02826552651822567,0.037370286881923676,0.047833967953920364,0.0,0.0,0.0,0.0,18.0
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,transformer_encoder.16.self_attn.Wqkv.weight.tensor,transformer_encoder.16.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,16.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,-6.306452269200236e-05,0.06916620582342148,-6.222516094567254e-05,0.06919719278812408,8.393442954002239e-07,0.000953821639996022,584.9142456054688,0.8458582006911218,0.01220703125,61.33735798332856,61.36483972673195,0.013790261408406465,0.9999034548230918,0.0046513876877725124,0.0006103515625,0.0018463134765625,0.0025634765625,0.004150390625,0.008824417367577553,0.026693863794207573,0.03706255555152893,0.0600060410797596,0.0,0.0,0.0,0.0,19.0
BetaQCH,BetaQCH,BetaQCH,Beta,QCH,,,7,transformer_encoder.16.ff.fc2.weight.tensor,transformer_encoder.16.ff.fc2.weight,transformer_ffn,Transformer FFN,2,16.0,ff_fc2_weight,Feed-forward,512x2048,1048576,-1.4280323739512824e-05,0.0670946016907692,-1.4137491234578192e-05,0.06702801585197449,1.428425093763508e-07,0.0009105583885684609,761.9580078125,0.9324108914198638,0.0047607421875,68.70494262151014,68.63676043354975,0.013571234555225888,0.9999061642491567,0.004317283630371094,0.0006103515625,0.00177001953125,0.0023345947265625,0.00299072265625,0.00909687951207161,0.026380950585007668,0.03479556366801262,0.04457470774650574,0.0,0.0,0.0,0.0,20.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,conv.0.conv.weight.tensor,conv.0.conv.weight,conv,Convolution front-end,0,0.0,conv_weight,Conv,64x1x5,320,-0.001664625247940421,0.7632753252983093,-0.0019146669656038284,0.8976837992668152,-0.0002500424743629992,0.13772600889205933,15.71289348602295,2.4637216471333003,0.9349865913391113,13.653916777224586,16.058292060380655,0.18044065210963717,0.9993412692283066,0.3125,0.002433858346194029,0.2499135434627533,0.707949161529541,0.9094177484512329,0.0031887032091617584,0.32742252945899963,0.9275147914886475,1.191467523574829,0.0062500000931322575,0.0,0.0,0.0,1.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,conv.3.conv.weight.tensor,conv.3.conv.weight,conv,Convolution front-end,0,3.0,conv_weight,Conv,128x128x9,147456,2.159507403121097e-06,0.045519500970840454,-3.5285029298393056e-05,0.046856336295604706,-3.7444533518282697e-05,0.0028173313476145267,186.7234344482422,1.0819507665344708,0.13250291347503662,17.479488886643146,17.992838812570856,0.06189830684129303,0.9985578538581629,0.0060221352614462376,0.0005288338288664818,0.004786288365721703,0.011266456916928291,0.026958610862493515,0.01161773968487978,0.1051480621099472,0.24750830233097076,0.592242956161499,0.00021701389050576836,4.069010537932627e-05,0.0,0.0,2.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,conv.1.conv.bias.tensor,conv.1.conv.bias,conv,Convolution front-end,0,1.0,conv_bias,Conv,64,64,-0.35623908042907715,3.126411199569702,-0.3843359351158142,3.0940744876861572,-0.028096932917833328,0.16603533923625946,6.138566017150879,1.3471669953727454,0.8041791915893555,25.173133406626448,24.942827692952388,0.053516063082479456,0.9985970623373864,0.0,0.048121705651283264,0.39183205366134644,0.584601104259491,0.7822214961051941,0.015391995199024677,0.1253296583890915,0.18698792159557343,0.2501979172229767,0.0,0.0,0.0,0.0,3.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,conv.2.conv.bias.tensor,conv.2.conv.bias,conv,Convolution front-end,0,2.0,conv_bias,Conv,128,128,-0.23985695838928223,0.8994260430335999,-0.2434178739786148,0.9017988443374634,-0.003560919314622879,0.04856480658054352,3.654482126235962,0.5509230519097189,0.2181994915008545,10.53146805806331,10.567835797474467,0.052312084969754806,0.998642321333573,0.015625,0.013579785823822021,0.10661816596984863,0.19951611757278442,0.21620714664459229,0.01509827934205532,0.1185402199625969,0.22182604670524597,0.24038346111774445,0.0,0.0,0.0,0.0,4.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,conv.1.conv.weight.tensor,conv.1.conv.weight,conv,Convolution front-end,0,1.0,conv_weight,Conv,64x64x5,20480,-0.005043329205363989,0.2731286585330963,-0.005386549048125744,0.2714720368385315,-0.0003432199009694159,0.014096522703766823,105.37614440917969,2.017927998047491,0.252291202545166,39.093653202318215,38.85756240746452,0.05161779042762313,0.9986780578169425,0.08203125,0.001368512399494648,0.02113395184278488,0.05688682943582535,0.1882108449935913,0.005010504275560379,0.07737727463245392,0.20827850699424744,0.6890922784805298,0.0,0.0,0.0,0.0,5.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,conv.3.conv.bias.tensor,conv.3.conv.bias,conv,Convolution front-end,0,3.0,conv_bias,Conv,128,128,-0.27887842059135437,0.6861683130264282,-0.2884509861469269,0.7104572057723999,-0.009572614915668964,0.035826291888952255,2.6070520877838135,0.4195476550086139,0.20716643333435059,8.379785792997541,8.675139271610337,0.05006663241429791,0.9993892927615845,0.015625,0.008286770433187485,0.08911295235157013,0.12282297760248184,0.19692327082157135,0.012076877057552338,0.12987039983272552,0.17899832129478455,0.2869897484779358,0.0,0.0,0.0,0.0,6.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,conv.2.conv.weight.tensor,conv.2.conv.weight,conv,Convolution front-end,0,2.0,conv_weight,Conv,128x64x9,73728,0.0019348718924447894,0.13461939990520477,0.001924008596688509,0.13547690212726593,-1.086340216716053e-05,0.0064076692797243595,240.09317016601562,1.7398703865578247,0.22127008438110352,36.55684384668964,36.78961579139044,0.04759356124545005,0.9988947543402995,0.02734375,0.001432960038073361,0.012451204471290112,0.024697840213775635,0.05420595034956932,0.010644527152180672,0.09249189496040344,0.1834641695022583,0.40266069769859314,8.138021075865254e-05,0.0,0.0,0.0,7.0
