name,display_name,family,variant,sort_order,seed_index,seed_label,seed,threshold,weighted_jaccard,jensen_shannon_similarity,exact_overlap_mass,intersection_variants,source_variants,groundtruth_variants,precision,recall,f1
AlphaQCH_s09,AlphaQCH,Alpha,QCH,2,9,s09,2918267749,6,0.2852006717620043,0.903770769218724,0.7373268676684306,3541.0,4396.0,13072.0,0.8055050045495905,0.2708843329253366,0.4054270666361346
AlphaQCH_s09,AlphaQCH,Alpha,QCH,2,9,s09,2918267749,7,0.2787667949850961,0.9190434098888896,0.7587622066424269,2694.0,3191.0,9309.0,0.844249451582576,0.2893973573960683,0.43104000000000003
AlphaQCH_s09,AlphaQCH,Alpha,QCH,2,9,s09,2918267749,8,0.27246916901923146,0.9302325338328974,0.7754525891133721,2195.0,2496.0,6930.0,0.8794070512820513,0.31673881673881676,0.46573307871843844
AlphaQCH_s09,AlphaQCH,Alpha,QCH,2,9,s09,2918267749,9,0.2660903468559924,0.9391837405427704,0.7901448312520475,1853.0,2034.0,5290.0,0.9110127826941986,0.3502835538752363,0.50600764609503
AlphaQCH_s09,AlphaQCH,Alpha,QCH,2,9,s09,2918267749,10,0.25991414781699695,0.9455443478141448,0.8016555893300793,1659.0,1770.0,4234.0,0.9372881355932203,0.391828058573453,0.5526315789473684
AlphaQCH_s10,AlphaQCH,Alpha,QCH,2,10,s10,3763609086,1,0.21348205967781766,0.6040176343777057,0.46294143762443773,74058.0,114072.0,273284.0,0.6492215442878182,0.27099281333704134,0.3823769349125869
AlphaQCH_s10,AlphaQCH,Alpha,QCH,2,10,s10,3763609086,2,0.25090601594588063,0.727564275239088,0.5671015823794034,25677.0,37330.0,107484.0,0.6878381998392714,0.23889136987830747,0.35462040962890323
AlphaQCH_s10,AlphaQCH,Alpha,QCH,2,10,s10,3763609086,3,0.2702412318830888,0.8048298085925423,0.6377272618380772,12644.0,17363.0,53134.0,0.7282151701894833,0.2379643919147815,0.3587102997290665
AlphaQCH_s10,AlphaQCH,Alpha,QCH,2,10,s10,3763609086,4,0.2764937593221882,0.8518746380366934,0.6803255226394256,7317.0,9620.0,30491.0,0.7606029106029106,0.23997245088714703,0.3648375757273566
AlphaQCH_s10,AlphaQCH,Alpha,QCH,2,10,s10,3763609086,5,0.2756095982644977,0.8829756065601995,0.713425800537747,4717.0,5950.0,19331.0,0.7927731092436975,0.2440122083699757,0.3731656184486373
AlphaQCH_s10,AlphaQCH,Alpha,QCH,2,10,s10,3763609086,6,0.27146260353481455,0.9045028395700505,0.739960900864758,3312.0,3997.0,13072.0,0.8286214660995747,0.2533659730722154,0.38807194328900346
AlphaQCH_s10,AlphaQCH,Alpha,QCH,2,10,s10,3763609086,7,0.2659543303537895,0.919607363091814,0.7605764826069366,2543.0,2954.0,9309.0,0.8608666215301286,0.27317649586421744,0.4147435374704396
AlphaQCH_s10,AlphaQCH,Alpha,QCH,2,10,s10,3763609086,8,0.25998333259524375,0.9309344093185057,0.7773618765723445,2058.0,2295.0,6930.0,0.8967320261437909,0.296969696969697,0.44617886178861793
AlphaQCH_s10,AlphaQCH,Alpha,QCH,2,10,s10,3763609086,9,0.2539987804306018,0.9395523794161557,0.791345210124056,1781.0,1923.0,5290.0,0.9261570462818512,0.3366729678638941,0.49383058366837657
AlphaQCH_s10,AlphaQCH,Alpha,QCH,2,10,s10,3763609086,10,0.2482955178018748,0.9458270734229737,0.8025270822796227,1611.0,1703.0,4234.0,0.9459776864357017,0.3804912612187057,0.5426983324911571
Beta_s01,Beta,Beta,base,3,1,s01,1608668,1,0.164943596406922,0.5709380184831762,0.438090079745274,58478.0,88457.0,273284.0,0.6610895689431023,0.21398252367500475,0.32331419440981257
Beta_s01,Beta,Beta,base,3,1,s01,1608668,2,0.1921141527801998,0.6997564012985537,0.5477717315796269,17784.0,24812.0,107484.0,0.7167499596969208,0.16545718432510886,0.268851665961178
Beta_s01,Beta,Beta,base,3,1,s01,1608668,3,0.20588013879098543,0.7828459500616168,0.628699007703877,8185.0,10623.0,53134.0,0.7704979760896169,0.1540444912861821,0.256756120896529
Beta_s01,Beta,Beta,base,3,1,s01,1608668,4,0.21170311258223887,0.8367162992611539,0.6827816193317909,4562.0,5577.0,30491.0,0.8180025103102027,0.1496179200419796,0.25296661860929354
Beta_s01,Beta,Beta,base,3,1,s01,1608668,5,0.21262425167052515,0.8728303196347263,0.7185851214013163,3001.0,3439.0,19331.0,0.872637394591451,0.15524287413998242,0.26359244620114186
Beta_s01,Beta,Beta,base,3,1,s01,1608668,6,0.2115481848518556,0.8977927531528821,0.7442655012785133,2200.0,2411.0,13072.0,0.9124844462878474,0.16829865361077112,0.28418265194083836
Beta_s01,Beta,Beta,base,3,1,s01,1608668,7,0.2097798082286382,0.9150170207298545,0.7640399932280095,1806.0,1907.0,9309.0,0.9470372312532774,0.1940058008378988,0.32203994293865906
Beta_s01,Beta,Beta,base,3,1,s01,1608668,8,0.20796255587011364,0.9269379981840691,0.778873313014887,1580.0,1633.0,6930.0,0.9675443968156767,0.227994227994228,0.369029545719958
Beta_s01,Beta,Beta,base,3,1,s01,1608668,9,0.206059852725605,0.9354489737602574,0.7900210876537094,1438.0,1475.0,5290.0,0.9749152542372881,0.2718336483931947,0.4251293422025129
Beta_s01,Beta,Beta,base,3,1,s01,1608668,10,0.20371355631362695,0.9411703807507787,0.798261930467522,1331.0,1353.0,4234.0,0.983739837398374,0.31435994331601325,0.47646321818507253
Beta_s02,Beta,Beta,base,3,2,s02,800022071,1,0.1624722383078434,0.5693187535621504,0.4357270692940175,58053.0,87726.0,273284.0,0.6617536420217496,0.21242736493903777,0.3216143597130273
Beta_s02,Beta,Beta,base,3,2,s02,800022071,2,0.1891549437733078,0.6989452127122614,0.545810622439405,17610.0,24410.0,107484.0,0.7214256452273659,0.1638383387294853,0.2670326171016119
Beta_s02,Beta,Beta,base,3,2,s02,800022071,3,0.20230942031632393,0.7820906199390023,0.6268150161690348,8032.0,10394.0,53134.0,0.7727535116413315,0.15116497910942145,0.25286487847878103
Beta_s02,Beta,Beta,base,3,2,s02,800022071,4,0.20772417486924158,0.8361886920415478,0.6812150237030731,4446.0,5421.0,30491.0,0.8201438848920863,0.1458135187432357,0.24760525729561148
Beta_s02,Beta,Beta,base,3,2,s02,800022071,5,0.2082468733347961,0.8723273481252396,0.7175231677978375,2956.0,3363.0,19331.0,0.8789771037763902,0.15291500698360147,0.2605093857407244
Beta_s02,Beta,Beta,base,3,2,s02,800022071,6,0.20688921445514163,0.8970401742154304,0.7428882921144526,2173.0,2369.0,13072.0,0.9172646686365555,0.16623317013463892,0.2814584547632925
Beta_s02,Beta,Beta,base,3,2,s02,800022071,7,0.2051760777170613,0.9144173730417163,0.7627388960085699,1785.0,1884.0,9309.0,0.947452229299363,0.19174991943280695,0.31894934333958724
Beta_s02,Beta,Beta,base,3,2,s02,800022071,8,0.2033340769433572,0.9263434043410953,0.7776176861453633,1573.0,1626.0,6930.0,0.9674046740467405,0.22698412698412698,0.36769518466573164
Beta_s02,Beta,Beta,base,3,2,s02,800022071,9,0.20123370527389714,0.935053686973199,0.7892675208969002,1435.0,1470.0,5290.0,0.9761904761904762,0.2712665406427221,0.4245562130177515
Beta_s02,Beta,Beta,base,3,2,s02,800022071,10,0.19869960290487604,0.9409806848599928,0.7979926821194214,1321.0,1339.0,4234.0,0.9865571321882002,0.3119981105337742,0.4740714157545307
Beta_s03,Beta,Beta,base,3,3,s03,1364179249,1,0.1654724062758406,0.5710595672637471,0.4380661164577403,58404.0,88319.0,273284.0,0.6612846612846612,0.21371174309509522,0.3230282934599547
Beta_s03,Beta,Beta,base,3,3,s03,1364179249,2,0.1927982440529157,0.6994816100922701,0.5475089236675748,17802.0,24846.0,107484.0,0.7164936005795701,0.16562465111086302,0.2690546361369304
Beta_s03,Beta,Beta,base,3,3,s03,1364179249,3,0.20667227860778234,0.7824930909012309,0.6283373951666846,8133.0,10562.0,53134.0,0.7700246165498958,0.15306583355290398,0.2553692539562924
Beta_s03,Beta,Beta,base,3,3,s03,1364179249,4,0.21282219309742245,0.8362440295725106,0.6821672536985162,4574.0,5609.0,30491.0,0.815475129256552,0.15001147879702206,0.25340720221606644
Beta_s03,Beta,Beta,base,3,3,s03,1364179249,5,0.21391290726817042,0.8725215360745667,0.7181232390148343,3001.0,3436.0,19331.0,0.8733993015133876,0.15524287413998242,0.26362717968990207
Beta_s03,Beta,Beta,base,3,3,s03,1364179249,6,0.2129779110514479,0.8971685804099845,0.7436232017073956,2202.0,2415.0,13072.0,0.9118012422360249,0.1684516523867809,0.28436753406082516
Beta_s03,Beta,Beta,base,3,3,s03,1364179249,7,0.21141610547282558,0.9141270501061187,0.7631922370758948,1812.0,1918.0,9309.0,0.9447340980187695,0.19465033838221077,0.3227932662331879
Beta_s03,Beta,Beta,base,3,3,s03,1364179249,8,0.20972511225495566,0.9261077540496181,0.7780241167120012,1587.0,1638.0,6930.0,0.9688644688644689,0.22900432900432902,0.3704481792717087
Beta_s03,Beta,Beta,base,3,3,s03,1364179249,9,0.207895244422537,0.9343113360908071,0.7888632940945436,1435.0,1472.0,5290.0,0.9748641304347826,0.2712665406427221,0.4244306418219461
Beta_s03,Beta,Beta,base,3,3,s03,1364179249,10,0.20563944571385134,0.9401946854878267,0.7971882249403589,1352.0,1371.0,4234.0,0.9861415025528811,0.31931979215871514,0.48242640499553974
Beta_s04,Beta,Beta,base,3,4,s04,1418059007,1,0.16557538563965443,0.571671643323042,0.4387606594240673,58543.0,88596.0,273284.0,0.660786040001806,0.21422037148168205,0.32354924284293135
Beta_s04,Beta,Beta,base,3,4,s04,1418059007,2,0.19292781436232004,0.7007705926802376,0.5486413931544247,17806.0,24757.0,107484.0,0.7192309245869855,0.16566186595214172,0.26929620919382036
Beta_s04,Beta,Beta,base,3,4,s04,1418059007,3,0.20688420178572242,0.7834290841623215,0.629202004263842,8168.0,10605.0,53134.0,0.7702027345591702,0.15372454548876427,0.2562952038783163
Beta_s04,Beta,Beta,base,3,4,s04,1418059007,4,0.2128379485498935,0.8371175217847732,0.6830762204285775,4524.0,5542.0,30491.0,0.8163118007939372,0.14837165065101177,0.2511031554408459
Beta_s04,Beta,Beta,base,3,4,s04,1418059007,5,0.21380189731443539,0.8730991248588571,0.7186854922735066,3022.0,3452.0,19331.0,0.8754345307068366,0.15632921214629353,0.2652855199051925
Beta_s04,Beta,Beta,base,3,4,s04,1418059007,6,0.21292315631286982,0.8976698114476268,0.7440827326711593,2210.0,2422.0,13072.0,0.9124690338563171,0.16906364749082006,0.28527171808441976
Beta_s04,Beta,Beta,base,3,4,s04,1418059007,7,0.21156303923241745,0.9143212113812815,0.763171580428279,1811.0,1933.0,9309.0,0.9368856699430936,0.19454291545815877,0.32218466465041806
Beta_s04,Beta,Beta,base,3,4,s04,1418059007,8,0.20971542357965262,0.9265882553771105,0.7784771691577629,1579.0,1636.0,6930.0,0.965158924205379,0.22784992784992786,0.3686668223208032
Beta_s04,Beta,Beta,base,3,4,s04,1418059007,9,0.20775084131781452,0.9354602022266658,0.7901559618564918,1446.0,1479.0,5290.0,0.9776876267748479,0.27334593572778826,0.42724183778992464
Beta_s04,Beta,Beta,base,3,4,s04,1418059007,10,0.20559907710468422,0.9410901112880888,0.7982789399226107,1343.0,1363.0,4234.0,0.9853264856933236,0.31719414265470003,0.47989994639985706
Beta_s05,Beta,Beta,base,3,5,s05,2068136963,1,0.1671984778303178,0.5728254108126019,0.44048104309553643,58710.0,88808.0,273284.0,0.6610890910728763,0.21483145738499143,0.32428222661643996
Beta_s05,Beta,Beta,base,3,5,s05,2068136963,2,0.1948819605193162,0.7012255201482861,0.5499897959874906,17805.0,24875.0,107484.0,0.7157788944723618,0.16565256224182204,0.2690410172334333
Beta_s05,Beta,Beta,base,3,5,s05,2068136963,3,0.2092298360984686,0.7836126435378048,0.6303917473724243,8197.0,10683.0,53134.0,0.76729383132079,0.15427033537847706,0.25689079712302365
Beta_s05,Beta,Beta,base,3,5,s05,2068136963,4,0.21574012897448358,0.837640910093254,0.6842712765150607,4584.0,5619.0,30491.0,0.8158035237586759,0.15033944442622413,0.25389088895042927
Beta_s05,Beta,Beta,base,3,5,s05,2068136963,5,0.21707778341380327,0.8730172842802321,0.7191106060764736,3024.0,3494.0,19331.0,0.8654836863194046,0.15643267290879934,0.2649726177437021
Beta_s05,Beta,Beta,base,3,5,s05,2068136963,6,0.21639339689093154,0.8982780983260061,0.7452867462929782,2211.0,2420.0,13072.0,0.9136363636363637,0.16914014687882498,0.285437645236251
Beta_s05,Beta,Beta,base,3,5,s05,2068136963,7,0.21506506316628096,0.9149850244686238,0.7645149927745346,1824.0,1932.0,9309.0,0.9440993788819876,0.19593941347083468,0.3245262876968241
Beta_s05,Beta,Beta,base,3,5,s05,2068136963,8,0.21360207640522347,0.9267787246977871,0.779094858403426,1588.0,1645.0,6930.0,0.9653495440729484,0.22914862914862916,0.37037900874635565
Beta_s05,Beta,Beta,base,3,5,s05,2068136963,9,0.21201717841896828,0.9353011843204071,0.7900630050633242,1441.0,1480.0,5290.0,0.9736486486486486,0.2724007561436673,0.42570162481536195
Beta_s05,Beta,Beta,base,3,5,s05,2068136963,10,0.20973742577090934,0.9412466291810498,0.7983824364994385,1348.0,1367.0,4234.0,0.986100950987564,0.31837505904581953,0.48134261738975176
Beta_s06,Beta,Beta,base,3,6,s06,2072361201,1,0.16469290061723257,0.5703523833357443,0.43712043667685135,58452.0,88431.0,273284.0,0.6609899243477966,0.21388738455233383,0.3231936745780518
Beta_s06,Beta,Beta,base,3,6,s06,2072361201,2,0.19178173330911824,0.6991590415523273,0.5466502331051537,17852.0,24820.0,107484.0,0.7192586623690572,0.1660898366268468,0.26986334502358206
Beta_s06,Beta,Beta,base,3,6,s06,2072361201,3,0.20525140251094517,0.7820447935851356,0.6273578427896602,8151.0,10566.0,53134.0,0.7714366837024418,0.1534045996913464,0.25591836734693874
Beta_s06,Beta,Beta,base,3,6,s06,2072361201,4,0.2110363016840312,0.8356585933150459,0.6810686994296862,4545.0,5584.0,30491.0,0.813932664756447,0.1490603784723361,0.251975051975052
Beta_s06,Beta,Beta,base,3,6,s06,2072361201,5,0.21179894246190858,0.8720613102412695,0.7172150956580063,3001.0,3442.0,19331.0,0.8718768158047647,0.15524287413998242,0.26355772186361043
Beta_s06,Beta,Beta,base,3,6,s06,2072361201,6,0.21070746097945406,0.8971071925113501,0.74297111777392,2214.0,2422.0,13072.0,0.9141205615194055,0.16936964504283966,0.28578804698593
Beta_s06,Beta,Beta,base,3,6,s06,2072361201,7,0.20924772618659304,0.9138312653210683,0.7620702657343655,1821.0,1939.0,9309.0,0.9391438886023724,0.1956171446986787,0.32379089615931717
Beta_s06,Beta,Beta,base,3,6,s06,2072361201,8,0.2072872523773799,0.9257589787679827,0.7769205036046372,1586.0,1646.0,6930.0,0.9635479951397327,0.22886002886002885,0.36986940298507465
Beta_s06,Beta,Beta,base,3,6,s06,2072361201,9,0.20510556210481193,0.9347795052324841,0.7888155741415395,1439.0,1474.0,5290.0,0.9762550881953868,0.2720226843100189,0.42548787699586044
Beta_s06,Beta,Beta,base,3,6,s06,2072361201,10,0.20261996234195473,0.94063888763866,0.7972055946878895,1340.0,1355.0,4234.0,0.988929889298893,0.31648559282002836,0.4795133297548757
Beta_s07,Beta,Beta,base,3,7,s07,2891725340,1,0.1654355971582439,0.5710925443078219,0.4392620620086578,57839.0,87638.0,273284.0,0.6599762660033319,0.21164429677551558,0.32050692393370317
Beta_s07,Beta,Beta,base,3,7,s07,2891725340,2,0.19298599068924083,0.6997772472141972,0.5488624035671786,17556.0,24461.0,107484.0,0.7177139119414578,0.16333593837222285,0.26611087953313883
Beta_s07,Beta,Beta,base,3,7,s07,2891725340,3,0.20746579281261124,0.7827523571115893,0.629839552825224,8040.0,10443.0,53134.0,0.7698937087043953,0.15131554183761808,0.25292165405728484
Beta_s07,Beta,Beta,base,3,7,s07,2891725340,4,0.21393676433622225,0.8367511176418057,0.6840626090413269,4484.0,5458.0,30491.0,0.8215463539758153,0.14705978813420353,0.24946451917994938
Beta_s07,Beta,Beta,base,3,7,s07,2891725340,5,0.21569677831660464,0.8721352102419454,0.7186947876776827,2962.0,3400.0,19331.0,0.8711764705882353,0.15322538927111892,0.2606132594254542
Beta_s07,Beta,Beta,base,3,7,s07,2891725340,6,0.21555207675974575,0.8967744452174998,0.743844413538304,2207.0,2425.0,13072.0,0.9101030927835052,0.16883414932680538,0.2848293218042202
Beta_s07,Beta,Beta,base,3,7,s07,2891725340,7,0.21430820891275065,0.9138119400091398,0.7633268053307646,1810.0,1914.0,9309.0,0.9456635318704284,0.19443549253410677,0.3225519023434019
Beta_s07,Beta,Beta,base,3,7,s07,2891725340,8,0.21287391754040844,0.9254662556417055,0.7776512802262006,1579.0,1632.0,6930.0,0.9675245098039216,0.22784992784992786,0.36883905629525815
Beta_s07,Beta,Beta,base,3,7,s07,2891725340,9,0.21139741341986704,0.934107054214244,0.7886978934979275,1433.0,1468.0,5290.0,0.976158038147139,0.27088846880907375,0.42408996744599003
Beta_s07,Beta,Beta,base,3,7,s07,2891725340,10,0.20939114102363438,0.9399769393355617,0.7967481744972352,1340.0,1357.0,4234.0,0.9874723655121592,0.31648559282002836,0.47934179932033627
Beta_s08,Beta,Beta,base,3,8,s08,2575967173,1,0.16383781678507636,0.570636091484108,0.43708248916941117,58520.0,88265.0,273284.0,0.6630034555033139,0.21413620995008856,0.32371822353263324
Beta_s08,Beta,Beta,base,3,8,s08,2575967173,2,0.19070597270207712,0.6996781410627015,0.5468541942725704,17744.0,24712.0,107484.0,0.7180317254775008,0.16508503591232182,0.26844987745468846
Beta_s08,Beta,Beta,base,3,8,s08,2575967173,3,0.2039826310373232,0.7825733922083904,0.6276137487575629,8115.0,10553.0,53134.0,0.7689756467355254,0.15272706741446154,0.25484007725281455
Beta_s08,Beta,Beta,base,3,8,s08,2575967173,4,0.20926228567368288,0.8371185389772208,0.6825100640705395,4521.0,5489.0,30491.0,0.8236472945891784,0.14827326096225116,0.25130628126737076
Beta_s08,Beta,Beta,base,3,8,s08,2575967173,5,0.20989298946193824,0.872922116609555,0.7182365496191255,2938.0,3346.0,19331.0,0.8780633592349073,0.15198386012104909,0.2591171671737884
Beta_s08,Beta,Beta,base,3,8,s08,2575967173,6,0.20871351637926225,0.8975989002437175,0.7435862829268083,2186.0,2387.0,13072.0,0.915793883535819,0.16722766217870258,0.2828126010738082
Beta_s08,Beta,Beta,base,3,8,s08,2575967173,7,0.207039313904068,0.9149088688612992,0.7634365411283943,1804.0,1904.0,9309.0,0.9474789915966386,0.19379095498979482,0.32176937483278334
Beta_s08,Beta,Beta,base,3,8,s08,2575967173,8,0.2050203434245914,0.9267114656969474,0.7783127070289323,1567.0,1617.0,6930.0,0.969078540507112,0.2261183261183261,0.3666783666783667
Beta_s08,Beta,Beta,base,3,8,s08,2575967173,9,0.20296042901786288,0.9353702813218406,0.7898348096839107,1421.0,1456.0,5290.0,0.9759615384615384,0.26862003780718335,0.4212866884079454
Beta_s08,Beta,Beta,base,3,8,s08,2575967173,10,0.2003148577996628,0.9414500645515919,0.7987154086254775,1324.0,1339.0,4234.0,0.9887976101568334,0.3127066603684459,0.47514803516956755
Beta_s09,Beta,Beta,base,3,9,s09,2918267749,1,0.16447329524382837,0.5706075142457155,0.43826426841553534,57792.0,87360.0,273284.0,0.6615384615384615,0.21147231451530277,0.3204933396923282
Beta_s09,Beta,Beta,base,3,9,s09,2918267749,2,0.19164639062455008,0.6993212624453569,0.5479162527899633,17503.0,24323.0,107484.0,0.7196069563787362,0.16284284172528005,0.2655852875795671
Beta_s09,Beta,Beta,base,3,9,s09,2918267749,3,0.20586449344838606,0.782280891449466,0.6288535017251856,7982.0,10350.0,53134.0,0.7712077294685991,0.1502239620581925,0.251464936046878
Beta_s09,Beta,Beta,base,3,9,s09,2918267749,4,0.21198380876633405,0.836410185956415,0.6832499967389006,4475.0,5425.0,30491.0,0.8248847926267281,0.14676461906792168,0.24919256041875484
Beta_s09,Beta,Beta,base,3,9,s09,2918267749,5,0.21338484725995419,0.8719439658526913,0.7184064279087492,2934.0,3359.0,19331.0,0.873474248288181,0.15177693859603744,0.25861613045394444
Beta_s09,Beta,Beta,base,3,9,s09,2918267749,6,0.21288385490406678,0.8966705694635247,0.7436841963507795,2164.0,2373.0,13072.0,0.9119258322798146,0.16554467564259487,0.28022013596633216
Beta_s09,Beta,Beta,base,3,9,s09,2918267749,7,0.21173823634307914,0.9139672264318933,0.763294358795547,1782.0,1888.0,9309.0,0.9438559322033898,0.19142765066065098,0.3182995445208538
Beta_s09,Beta,Beta,base,3,9,s09,2918267749,8,0.21023123732251522,0.925761928892043,0.7777827654667147,1570.0,1617.0,6930.0,0.9709338280766853,0.22655122655122656,0.3673803673803674
Beta_s09,Beta,Beta,base,3,9,s09,2918267749,9,0.20875842320947857,0.9341496420731744,0.7885984249695106,1431.0,1466.0,5290.0,0.9761255115961801,0.27051039697542534,0.4236234458259325
Beta_s09,Beta,Beta,base,3,9,s09,2918267749,10,0.20674730040913053,0.9399007629539969,0.7965678401279322,1343.0,1363.0,4234.0,0.9853264856933236,0.31719414265470003,0.47989994639985706
Beta_s10,Beta,Beta,base,3,10,s10,3763609086,1,0.1655062221292078,0.5710642349554524,0.4373304608764337,58990.0,89249.0,273284.0,0.6609597866642763,0.21585603255221675,0.3254324433913603
Beta_s10,Beta,Beta,base,3,10,s10,3763609086,2,0.19264350132816685,0.6999887568080775,0.5469419744473369,18087.0,25148.0,107484.0,0.7192222045490695,0.16827620855197054,0.2727396103504433
Beta_s10,Beta,Beta,base,3,10,s10,3763609086,3,0.2060654429369513,0.7829279475843481,0.6275888210659778,8274.0,10757.0,53134.0,0.7691735614018779,0.15571950163736967,0.2590036155327041
Beta_s10,Beta,Beta,base,3,10,s10,3763609086,4,0.2115537402633569,0.8367696277310593,0.6815800860690985,4621.0,5654.0,30491.0,0.8172974885037142,0.15155291725427175,0.2556923502559137
Beta_s10,Beta,Beta,base,3,10,s10,3763609086,5,0.21195929629826832,0.8725841655671626,0.7172529207533078,3066.0,3512.0,19331.0,0.873006833712984,0.15860534892142156,0.2684410979293438
Beta_s10,Beta,Beta,base,3,10,s10,3763609086,6,0.2106435488256332,0.8972428813791727,0.7426628587583328,2234.0,2458.0,13072.0,0.9088689991863304,0.17089963280293757,0.2877012234385061
Beta_s10,Beta,Beta,base,3,10,s10,3763609086,7,0.20877041284577635,0.9142797172214401,0.7622971750019312,1828.0,1949.0,9309.0,0.9379168804515136,0.19636910516704265,0.3247468466868005
Beta_s10,Beta,Beta,base,3,10,s10,3763609086,8,0.20637077539629745,0.9264203317637116,0.7777220654963724,1583.0,1633.0,6930.0,0.9693815064298836,0.22842712842712842,0.3697302347308187
Beta_s10,Beta,Beta,base,3,10,s10,3763609086,9,0.20416630947278183,0.9349953882965544,0.7893001748714973,1439.0,1475.0,5290.0,0.9755932203389831,0.2720226843100189,0.4254249815225425
Beta_s10,Beta,Beta,base,3,10,s10,3763609086,10,0.2015480651421519,0.9412334558632649,0.7982963051228191,1339.0,1357.0,4234.0,0.9867354458364038,0.3162494095418044,0.47898408155964944
BetaQCL_s01,BetaQCL,Beta,QCL,4,1,s01,1608668,1,0.11397750008919823,0.5287809716426087,0.39643024451159337,43858.0,64176.0,273284.0,0.6834018947893293,0.16048506315774066,0.2599300657855746
BetaQCL_s01,BetaQCL,Beta,QCL,4,1,s01,1608668,2,0.13019725914001534,0.662625311323105,0.5067337052081621,11321.0,14758.0,107484.0,0.767109364412522,0.10532730452904618,0.18522275486330392
BetaQCL_s01,BetaQCL,Beta,QCL,4,1,s01,1608668,3,0.13795042048885445,0.7514551068973403,0.5928590859823659,4750.0,5638.0,53134.0,0.8424973394820858,0.08939661986675199,0.16164159803988296
BetaQCL_s01,BetaQCL,Beta,QCL,4,1,s01,1608668,4,0.14140238098522576,0.810627234337347,0.6543094450213238,2647.0,2918.0,30491.0,0.907128169979438,0.08681250204978518,0.15846029513005477
BetaQCL_s01,BetaQCL,Beta,QCL,4,1,s01,1608668,5,0.14267513111378122,0.8505839410248625,0.6967219306685224,1885.0,1975.0,19331.0,0.9544303797468354,0.09751176866173504,0.17694546137238337
BetaQCL_s01,BetaQCL,Beta,QCL,4,1,s01,1608668,6,0.14257847384438663,0.8785183322216041,0.726418127295279,1530.0,1569.0,13072.0,0.9751434034416826,0.11704406364749081,0.20900211734171165
BetaQCL_s01,BetaQCL,Beta,QCL,4,1,s01,1608668,7,0.14219403342832468,0.8986075854545894,0.7469256926074641,1341.0,1358.0,9309.0,0.9874815905743741,0.1440541411537222,0.25142964282366176
BetaQCL_s01,BetaQCL,Beta,QCL,4,1,s01,1608668,8,0.14147060854868918,0.9129127955304661,0.7610004538677488,1218.0,1230.0,6930.0,0.9902439024390244,0.17575757575757575,0.2985294117647059
BetaQCL_s01,BetaQCL,Beta,QCL,4,1,s01,1608668,9,0.14063848144952545,0.9236260633928692,0.77255098715463,1135.0,1139.0,5290.0,0.9964881474978051,0.21455576559546313,0.3530875719396485
BetaQCL_s01,BetaQCL,Beta,QCL,4,1,s01,1608668,10,0.13955497077593693,0.9302201302546483,0.7806517543317502,1054.0,1057.0,4234.0,0.9971617786187322,0.24893717524799244,0.3984123984123984
BetaQCL_s02,BetaQCL,Beta,QCL,4,2,s02,800022071,1,0.11217878751683547,0.5276006047698252,0.3954983593060024,43523.0,63648.0,273284.0,0.6838078179989945,0.1592592321540961,0.2583488656464806
BetaQCL_s02,BetaQCL,Beta,QCL,4,2,s02,800022071,2,0.1281202820163288,0.6622444530880681,0.5064682321210155,11200.0,14536.0,107484.0,0.7705008255365988,0.10420155558036545,0.18357646287493853
BetaQCL_s02,BetaQCL,Beta,QCL,4,2,s02,800022071,3,0.13564581896611574,0.7513482370846403,0.592940591120299,4687.0,5540.0,53134.0,0.846028880866426,0.08821093838220348,0.15976412039404164
BetaQCL_s02,BetaQCL,Beta,QCL,4,2,s02,800022071,4,0.1387112261396935,0.8108220627604756,0.6549230577162896,2610.0,2874.0,30491.0,0.9081419624217119,0.08559902922173757,0.15645137119736252
BetaQCL_s02,BetaQCL,Beta,QCL,4,2,s02,800022071,5,0.13983876767026854,0.8511585452128242,0.697936105333478,1864.0,1947.0,19331.0,0.9573703133025167,0.09642543065542393,0.17520443650719053
BetaQCL_s02,BetaQCL,Beta,QCL,4,2,s02,800022071,6,0.13956461136521234,0.8789586775826451,0.7277023893165433,1534.0,1572.0,13072.0,0.9758269720101781,0.1173500611995104,0.20950559956296094
BetaQCL_s02,BetaQCL,Beta,QCL,4,2,s02,800022071,7,0.13915498101636625,0.8989680974489562,0.7484947506479749,1351.0,1372.0,9309.0,0.9846938775510204,0.14512837039424212,0.2529725681116
BetaQCL_s02,BetaQCL,Beta,QCL,4,2,s02,800022071,8,0.13833871655798646,0.9138302897902182,0.7634227711438342,1218.0,1229.0,6930.0,0.9910496338486574,0.17575757575757575,0.2985660007353842
BetaQCL_s02,BetaQCL,Beta,QCL,4,2,s02,800022071,9,0.13740572699137646,0.9246031555356973,0.7750139676550596,1120.0,1125.0,5290.0,0.9955555555555555,0.21172022684310018,0.34918160561184725
BetaQCL_s02,BetaQCL,Beta,QCL,4,2,s02,800022071,10,0.1362403551800068,0.9318138508058239,0.78383520391533,1039.0,1041.0,4234.0,0.9980787704130644,0.2453944260746339,0.39393364928909946
BetaQCL_s03,BetaQCL,Beta,QCL,4,3,s03,1364179249,1,0.11499934848058815,0.5297435674570203,0.39796034942679315,44117.0,64689.0,273284.0,0.6819861181962931,0.16143279518742407,0.26106819183780955
